@relation Musk.pre.arff

@attribute att01 {MUSK-jf78,MUSK-jf67,MUSK-jf59,MUSK-jf58,MUSK-jf47,MUSK-jf46,MUSK-jf17,MUSK-j51,MUSK-j33,MUSK-f205,MUSK-f184,MUSK-f159,MUSK-f158,MUSK-f152,MUSK-344,MUSK-333,MUSK-331,MUSK-330,MUSK-323,MUSK-322,MUSK-321,MUSK-316,MUSK-315,MUSK-314,MUSK-311,MUSK-301,MUSK-293,MUSK-292,MUSK-285,MUSK-284,MUSK-273,MUSK-272,MUSK-256,MUSK-254,MUSK-246,MUSK-240,MUSK-238,MUSK-236,MUSK-228,MUSK-227,MUSK-224,MUSK-219,MUSK-213,MUSK-212,MUSK-211,MUSK-190,MUSK-188,NON-MUSK-jp13,NON-MUSK-jp10,NON-MUSK-j97,NON-MUSK-j96,NON-MUSK-j93,NON-MUSK-j90,NON-MUSK-j84,NON-MUSK-j83,NON-MUSK-j81,NON-MUSK-j148,NON-MUSK-j147,NON-MUSK-j146,NON-MUSK-j130,NON-MUSK-j129,NON-MUSK-j100,NON-MUSK-f209,NON-MUSK-f164,NON-MUSK-f161,NON-MUSK-f150,NON-MUSK-334,NON-MUSK-327,NON-MUSK-320,NON-MUSK-319,NON-MUSK-318,NON-MUSK-309,NON-MUSK-308,NON-MUSK-305,NON-MUSK-297,NON-MUSK-296,NON-MUSK-295,NON-MUSK-290,NON-MUSK-289,NON-MUSK-288,NON-MUSK-286,NON-MUSK-271,NON-MUSK-257,NON-MUSK-253,NON-MUSK-249,NON-MUSK-247,NON-MUSK-232,NON-MUSK-226,NON-MUSK-220,NON-MUSK-208,NON-MUSK-200,NON-MUSK-199}
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute att1201 numeric
@attribute att1211 numeric
@attribute att1221 numeric
@attribute att1231 numeric
@attribute att1241 numeric
@attribute att1251 numeric
@attribute att1261 numeric
@attribute att1271 numeric
@attribute att1281 numeric
@attribute att1291 numeric
@attribute att1301 numeric
@attribute att1311 numeric
@attribute att1321 numeric
@attribute att1331 numeric
@attribute att1341 numeric
@attribute att1351 numeric
@attribute att1361 numeric
@attribute att1371 numeric
@attribute att1381 numeric
@attribute att1391 numeric
@attribute att1401 numeric
@attribute att1411 numeric
@attribute att1421 numeric
@attribute att1431 numeric
@attribute att1441 numeric
@attribute att1451 numeric
@attribute att1461 numeric
@attribute att1471 numeric
@attribute att1481 numeric
@attribute att1491 numeric
@attribute att1501 numeric
@attribute att1511 numeric
@attribute att1521 numeric
@attribute att1531 numeric
@attribute att1541 numeric
@attribute att1551 numeric
@attribute att1561 numeric
@attribute att1571 numeric
@attribute att1581 numeric
@attribute att1591 numeric
@attribute att1601 numeric
@attribute att1611 numeric
@attribute att1621 numeric
@attribute att1631 numeric
@attribute att1641 numeric
@attribute att1651 numeric
@attribute att1661 numeric
@attribute class {0,1}

@data
MUSK-323,0.21583,0.02357,0.08032,0.54412,0,0.8151,0.56771,0.5537,0.51459,0.30478,0.64037,0.53065,0.56802,0.56905,0.5393,0.07553,0.77143,0.49889,0.59208,0.42054,0.47773,0.5,0.59729,0.05236,0.01404,0.52346,0.68232,0.38585,0.77259,0.04126,0.00325,0.5,0.48397,0.20408,0.6658,0.11636,0.52882,0.63305,0.012,0.54324,0.0625,0.1392,0.44662,0.65566,0.57105,0.50552,0.20599,0.58015,0.56125,0.34908,0.42596,0.52691,0.55616,0.50816,0.30914,0.46362,0.63409,0.15917,0.86158,0.1875,0.12754,0.04348,0.59777,0.34772,0.88015,0.03665,0.00234,0.39943,0.00295,0.35833,0.05837,0.00806,0.58681,0.52222,0.48762,0.03968,0.57213,0.55252,0.6,0.59767,0.53968,0.48641,0.49705,0.1404,0.09383,0.57069,0.37695,0.34906,0.63504,0.45012,0,0.14973,0.38136,0.39484,0.51327,0.40148,0.83978,0.58701,0.0197,0.5641,0.05369,0.18212,0.58673,0.6241,0.55754,0.37983,0.05917,0.58261,0.40647,0.56897,0.50678,0.56159,0.60341,0.62295,0.2323,0.54442,0.04057,0.75723,0.68137,0.65439,0.01061,0.50773,0.52927,0.4486,0.31293,0.32597,0.31863,0.15755,0.38362,0.60882,0.63248,0.8,0.46386,0.41098,0.50773,0.4521,0.70801,0.49541,0.55208,0.45233,0.46805,0.53168,0.52291,0.58006,0.0056,0.01729,0.13281,0.36716,0.38095,0.63014,0.66938,0.64158,0.47649,0.01176,0.41176,0.04194,0.01781,0.19192,0.04615,0.0125,0.10818,0.16531,0.02247,0.63462,0.82353,0.1987,1
MUSK-323,0.21583,0.0202,0.07631,0.9375,0,0.38542,0.5651,0.54654,0.51459,0.30677,0.64965,0.5364,0.57041,0.56905,0.53117,0.09366,0.76857,0.50111,0.58812,0.42829,0.47976,0.49401,0.59729,0.17539,0.01404,0.52593,0.67403,0.39228,0.44548,0.01456,0.00649,0.50685,0.44898,0.11565,0.6893,0.10909,0,0.63305,0.008,0.53514,0.05882,0.12216,0.44662,0.65802,0.57368,0.51876,0.20225,0.58015,0.55457,0.35729,0.42962,0.52408,0.55342,0.48718,0.26882,0.45946,0.62907,0.15917,0.50282,0.19213,0.71884,0.04076,0.59777,0.00959,0.49064,0.05236,0.00467,0.39943,0.00295,0.35278,0.05447,0.00403,0.59341,0.52889,0.48267,0.05556,0.57213,0.55882,0.60202,0.59535,0.54195,0.4837,0.49705,0.83668,0.10123,0.57069,0.3676,0.34906,0.64234,0.02088,0,0.16043,0.56215,0.40476,0.52655,0.39655,0.3232,0.58701,0.0197,0.55641,0.05034,0.17881,0.58673,0.62651,0.55499,0.39485,0.06509,0.58841,0.40647,0.57184,0.50949,0.56367,0.60097,0.61749,0.24558,0.5467,0.04296,0.76012,0.67647,0.64873,0.01326,0.10825,0.09024,0.45483,0.35374,0.25967,0.32108,0.06565,0.39224,0.53824,0.63248,0.78065,0.46386,0.41477,0.50773,0.4521,0.70543,0.49235,0.54948,0.44828,0.46429,0.52893,0.51752,0.58006,0.0056,0.01729,0.11719,0.35821,0.375,0.62192,0.63957,0.42652,0.52665,0.01176,0.39542,0.03871,0.02799,0.19949,0.01026,0.00625,0.13193,0.1626,0.02996,0.63462,0.83824,0.23453,1
MUSK-323,0.1295,0.03367,0.16466,0.84191,0,0.4401,0.5625,0.56802,0.53846,0.42829,0.64501,0.56897,0.6611,0.51667,0.53117,0.07251,0.8,0.56763,0.53861,0.35659,0.46154,0.49701,0.61086,0.02618,0.02809,0.46667,0.75138,0.16077,0.79751,0.06553,0.02597,0.28767,0.68805,0.17234,0.34204,0.13091,0,0.54342,0.008,0.67838,0.11029,0.1875,0.56209,0.60142,0.60526,0.48786,0.26966,0.50891,0.4922,0.39836,0.45704,0.51275,0.56164,0.51049,0.69892,0.51143,0.66667,0.14879,0.72316,0.29398,0.70435,0.00543,0.50279,0.02158,0.57303,0.01047,0.00467,0.42776,0.00295,0.525,0.1323,0.00806,0.63956,0.59556,0.57426,0.07937,0.62592,0.46429,0.59798,0.58837,0.4898,0.5,0.49705,0.66476,0.16543,0.509,0.49533,0.25472,0.88321,0.06032,0,0.12834,0.70056,0.46825,0.21239,0.34483,0.01381,0.53506,0.00985,0.63077,0.08389,0.2053,0.64286,0.63133,0.51918,0.30258,0.1568,0.61159,0.42032,0.57471,0.5122,0.55324,0.58151,0.62568,0.1792,0.42369,0.05489,0.60116,0.65441,0.66289,0.02387,0.60567,0.39756,0.6729,0.01701,0.56354,0.48284,0.13129,0.5,0.51176,0.2906,0.44516,0.45582,0.48674,0.51876,0.29042,0.60982,0.34251,0.59896,0.46045,0.45301,0.61708,0.5903,0.56193,0.0028,0.01441,0.07813,0.55821,0.53571,0.73699,0.51491,0.51254,0.50157,0.01176,0.35621,0.0129,0.04835,0.21717,0.02564,0.03438,0.01319,0.25745,0.14981,0.63462,0.71765,0.01954,1
MUSK-330,0.11511,0.00673,0.03213,0.51838,0,0.13021,0.54688,0.64439,0.55703,0.34861,0.63573,0.65326,0.60382,0.57143,0.57995,0.06949,0.74,0.52106,0.65743,0.31008,0.69838,0.5,0.72624,0.02094,0.02809,0.60494,0.53867,0.32476,0.31776,0.03155,0.00649,0.48288,0.62099,0.11338,0.4517,0.09455,0.00251,0.54622,0.004,0.40541,0.03309,0.04261,0.4902,0.65094,0.57895,0.46799,0.1573,0.56234,0.65479,0.33881,0.67093,0.52691,0.54795,0.48485,0.18817,0.50312,0.5589,0.11073,0.28531,0.21991,0.62029,0.03261,0.45251,0.02638,0.5618,0.10471,0.00234,0.25779,0.0059,0.225,0.02724,0.00806,0.6044,0.58889,0.54455,0.09524,0.62347,0.51261,0.69293,0.56744,0.56689,0.4837,0.75246,0.14613,0.11852,0.59126,0.23988,0.49371,0.43066,0.03016,0.00541,0.19251,0.61017,0.39484,0.54425,0.21429,0.38674,0.59481,0.00985,0.47692,0.02349,0.10265,0.6301,0.64578,0.57545,0.33476,0.05621,0.57101,0.42494,0.5431,0.5122,0.72234,0.54501,0.53279,0.13053,0.32346,0.03341,0.77457,0.63725,0.52975,0.03448,0.07732,0.04634,0.6729,0.54762,0.22652,0.35294,0.07221,0.40517,0.42941,0.61538,0.04194,0.60442,0.58712,0.52539,0.2994,0.64083,0.31804,0.67969,0.714,0.7218,0.42149,0.4717,0.57402,0.0028,0.01153,0.08594,0.24776,0.2619,0.47945,0.66667,0.36201,0.51724,0.01176,0.13399,0.02903,0.04071,0.15152,0.02821,0.01563,0.34037,0.21138,0.11985,0.69872,0.86765,0.40065,1
MUSK-330,0.22302,0.0101,0.08835,0.54412,0,0.36979,0.60156,0.72076,0.55703,0.23108,0.63341,0.41954,0.50358,0.60238,0.50949,0.13897,0.74,0.46341,0.52871,0.40504,0.48178,0.50299,0.50679,0.02618,0.02809,0.62469,0.65746,0.14791,0.42991,0.01699,0.00325,0.5,0.45773,0.09524,0.68146,0.11273,0,0.45378,0.012,0.58919,0.05147,0.13068,0.36819,0.66509,0.48684,0.51214,0.21723,0.57252,0.70824,0.3039,0.45887,0.47875,0.50137,0.43823,0.07527,0.7526,0.6416,0.10381,0.50565,0.15972,0.13913,0.04348,0.59777,0.02158,0.49064,0.04712,0.00234,0.28612,0.00295,0.375,0.06226,0.00403,0.55165,0.48444,0.42574,0.07143,0.62347,0.59874,0.44848,0.60465,0.43537,0.5462,0.49705,0.13181,0.07654,0.57841,0.31464,0.28931,0.34307,0.03016,0,0.15508,0.36723,0.35516,0.52655,0.39901,0.08287,0.49351,0.00985,0.60256,0.03356,0.18212,0.53571,0.60482,0.5601,0.48069,0.28402,0.69565,0.39954,0.45977,0.5393,0.44259,0.39173,0.4235,0.18805,0.45786,0.04057,0.66763,0.65686,0.57507,0.02918,0.10825,0.09512,0.40187,0.32653,0.28729,0.25735,0.05033,0.31466,0.52647,0.63675,0.79355,0.48594,0.44886,0.57174,0.20359,0.51163,0.25076,0.64844,0.72819,0.56391,0.53168,0.57951,0.54683,0.0028,0.01441,0.11719,0.38507,0.36607,0.64658,0.65854,0.41935,0.4232,0.00784,0.40523,0.03871,0.02799,0.18182,0.01795,0.00625,0.12137,0.1626,0.02247,0.63462,0.82941,0.21824,1
MUSK-330,0.22302,0.0101,0.08434,0.54412,0,0.36979,0.60417,0.52983,0.56764,0.2251,0.63109,0.67625,0.50119,0.6119,0.5122,0.13293,0.73429,0.53215,0.62178,0.40116,0.74291,0.50898,0.70136,0.02618,0.02809,0.52593,0.65193,0.14791,0.42991,0.01699,0.00325,0.5,0.46064,0.09297,0.68146,0.11273,0,0.44258,0.012,0.57838,0.05147,0.13068,0.36383,0.66745,0.57895,0.50773,0.20974,0.68448,0.58129,0.29569,0.70018,0.48725,0.54521,0.44056,0.07527,0.45946,0.6416,0.10035,0.50565,0.15741,0.14203,0.04348,0.59777,0.02158,0.49064,0.04712,0.00234,0.27479,0.00295,0.35833,0.05837,0.00806,0.54725,0.63333,0.42327,0.07143,0.62347,0.59874,0.68889,0.60698,0.63492,0.54891,0.75246,0.13181,0.07407,0.58869,0.30218,0.22327,0.34307,0.03016,0,0.15508,0.36723,0.34921,0.52655,0.39901,0.08287,0.49351,0.00985,0.6,0.03356,0.18212,0.53571,0.60482,0.56522,0.48283,0.27811,0.70435,0.39954,0.53736,0.54743,0.73486,0.56204,0.54372,0.18142,0.45103,0.04057,0.6763,0.66176,0.57224,0.02918,0.10825,0.09512,0.40498,0.32993,0.29282,0.25245,0.04814,0.30603,0.52353,0.63675,0.79355,0.6988,0.6553,0.6181,0.19461,0.50388,0.24465,0.61198,0.63489,0.69361,0.52066,0.57682,0.54381,0.0028,0.01441,0.11719,0.37313,0.35417,0.63836,0.66125,0.41935,0.4232,0.01176,0.40523,0.03871,0.02799,0.17677,0.01795,0.00625,0.11873,0.1626,0.02247,0.63462,0.82941,0.21824,1
MUSK-330,0.11511,0.00673,0.03614,0.51838,0,0.1276,0.54688,0.63962,0.55172,0.35657,0.63341,0.50766,0.60621,0.60238,0.57724,0.06949,0.74,0.83149,0.4198,0.31395,0.63563,0.49701,0.42308,0.02094,0.02809,0.59506,0.54696,0.33762,0.31776,0.03398,0.00649,0.48288,0.62099,0.11565,0.44909,0.09455,0.00251,0.55742,0.004,0.41351,0.03309,0.04261,0.49673,0.64387,0.5,0.46358,0.16105,0.84478,0.53007,0.34702,0.56856,0.50992,0.48493,0.48718,0.18817,0.43867,0.5614,0.11419,0.28814,0.22454,0.62319,0.03261,0.45251,0.02638,0.5618,0.10471,0.00234,0.27195,0.0059,0.23333,0.02724,0.00806,0.6044,0.58444,0.54703,0.09524,0.61858,0.56303,0.44444,0.56744,0.58503,0.4837,0.50295,0.149,0.12346,0.58869,0.24922,0.49371,0.42701,0.02784,0.00541,0.19251,0.61017,0.39881,0.53982,0.21182,0.38674,0.59481,0.00493,0.48205,0.02685,0.10265,0.6301,0.64096,0.56777,0.48283,0.06509,0.86957,0.42725,0.45977,0.50949,0.49269,0.41363,0.41803,0.13496,0.32802,0.03341,0.77457,0.63971,0.53824,0.03183,0.07474,0.0439,0.6729,0.54762,0.22652,0.36275,0.0744,0.41164,0.42647,0.61538,0.04194,0.74297,0.64015,0.71523,0.31138,0.64599,0.33028,0.48958,0.4929,0.46617,0.43251,0.47439,0.57704,0.0028,0.01441,0.08594,0.25373,0.26786,0.48767,0.66667,0.36201,0.51724,0.01176,0.13072,0.02903,0.04071,0.15404,0.02564,0.01563,0.34037,0.21138,0.11985,0.69872,0.86765,0.40065,1
MUSK-331,0.23022,0.00673,0.02811,0.9375,0,0.36458,0.55208,0.65632,0.55703,0.34462,0.62645,0.38314,0.59666,0.56667,0.58808,0.0574,0.73714,0.53437,0.4297,0.30814,0.40486,0.50599,0.42081,0.12304,0.02809,0.60494,0.54144,0.31833,0.4486,0.02427,0.00649,0.50685,0.45481,0.10204,0.68668,0.10909,0,0.53501,0.008,0.4027,0.02941,0.125,0.48584,0.64858,0.47632,0.45033,0.15356,0.53435,0.53675,0.34086,0.39854,0.52408,0.49315,0.49417,0.25806,0.44491,0.5614,0.11073,0.50565,0.21296,0.73043,0.0462,0.59777,0.02158,0.49064,0.05236,0.00234,0.24929,0.00295,0.22222,0.02335,0.00806,0.5978,0.43333,0.54455,0.07937,0.62836,0.5105,0.41616,0.56977,0.38095,0.48913,0.47741,0.83668,0.11605,0.5964,0.23988,0.5,0.63139,0.03016,0,0.15508,0.57062,0.38095,0.53097,0.39409,0.07459,0.59221,0.00985,0.48205,0.02013,0.1755,0.6301,0.64337,0.58312,0.27897,0.05325,0.56522,0.43187,0.46552,0.50949,0.40919,0.3674,0.39891,0.13053,0.31663,0.04535,0.78035,0.64216,0.53258,0.02918,0.11598,0.09512,0.46729,0.35714,0.28177,0.34069,0.06127,0.39009,0.52647,0.63675,0.78387,0.4759,0.39962,0.50993,0.28743,0.63307,0.30887,0.5,0.48276,0.4812,0.41322,0.4717,0.571,0.0028,0.63401,0.10156,0.24776,0.2619,0.48219,0.65041,0.41935,0.52351,0.01176,0.40196,0.04516,0.03308,0.13384,0.02051,0.00625,0.13456,0.1626,0.02622,0.63462,0.83235,0.22801,1
MUSK-331,0.1223,0.0101,0.08032,0.84926,0,0.46094,0.60677,0.52745,0.56764,0.22311,0.63341,0.42912,0.49881,0.60952,0.50949,0.14502,0.73429,0.47007,0.38614,0.40116,0.48381,0.51198,0.39367,0.02094,0.03933,0.52593,0.64088,0.15113,0.80997,0.02427,0.01623,0.27397,0.70262,0.09524,0.35248,0.13091,0,0.43417,0.012,0.56757,0.04779,0.19034,0.35948,0.66981,0.48158,0.51435,0.20599,0.57761,0.47439,0.29569,0.46984,0.48725,0.48219,0.43357,0.69355,0.46985,0.63659,0.09689,0.73729,0.15972,0.71304,0.00543,0.49721,0.02638,0.59551,0.00524,0.00234,0.26062,0.0059,0.34167,0.05837,0.00806,0.54945,0.49111,0.42079,0.07937,0.62836,0.60504,0.41616,0.60698,0.44444,0.55163,0.4833,0.6447,0.07407,0.59383,0.28972,0.22956,0.89416,0.0464,0,0.12299,0.68644,0.34921,0.23451,0.34483,0.01934,0.49351,0.00985,0.59487,0.0302,0.20199,0.53316,0.60482,0.56522,0.49142,0.27811,0.71014,0.39954,0.45977,0.55014,0.4405,0.37226,0.39891,0.18142,0.44419,0.05251,0.68208,0.65931,0.56374,0.03448,0.60309,0.39512,0.6729,0.01701,0.56354,0.2549,0.05252,0.30603,0.51471,0.29915,0.45161,0.45984,0.44697,0.58057,0.19162,0.50388,0.24159,0.42708,0.44828,0.41541,0.50689,0.57143,0.54079,0.0028,0.01153,0.10938,0.35821,0.34226,0.6274,0.55285,0.54122,0.51411,0.00784,0.35294,0.00968,0.03308,0.17929,0.02564,0.0375,0.02111,0.25745,0.14981,0.63462,0.71176,0.01954,1
MUSK-331,0.1295,0.00337,0.03213,0.51471,0,0.69792,0.55208,0.64916,0.55438,0.34263,0.63573,0.38889,0.59905,0.56667,0.58266,0.06949,0.74286,0.5388,0.43168,0.30814,0.40688,0.50599,0.42308,0.02094,0.02809,0.60741,0.53315,0.30547,0.57321,0.02913,0.00649,0.49315,0.63848,0.16553,0.51958,0.09455,0.78195,0.53782,0.004,0.4,0.02941,0.04261,0.48366,0.65566,0.47105,0.46799,0.1573,0.53435,0.53675,0.33265,0.40219,0.52125,0.49863,0.48019,0.19086,0.44491,0.5589,0.10727,0.71186,0.21296,0.62029,0.03804,0.46927,0.14388,0.94757,0.10471,0.00234,0.24929,0.0059,0.22222,0.02724,0.00806,0.6022,0.43556,0.5396,0.09524,0.62836,0.51891,0.41818,0.56977,0.38095,0.48913,0.48134,0.149,0.11605,0.5964,0.23364,0.49057,0.46715,0.13457,0.00541,0.19251,0.63559,0.39087,0.53982,0.23153,0.8674,0.59221,0.00985,0.47949,0.02349,0.10265,0.62755,0.64578,0.58056,0.30472,0.06213,0.57391,0.42494,0.46552,0.51762,0.41336,0.3674,0.40164,0.12832,0.31663,0.0358,0.77746,0.63971,0.52408,0.03183,0.12371,0.16341,0.65732,0.54422,0.21547,0.34314,0.09409,0.39655,0.77059,0.60684,0.47097,0.4759,0.39583,0.51214,0.29042,0.63566,0.31193,0.5,0.47465,0.47932,0.41322,0.469,0.571,0.0028,0.01153,0.08594,0.24478,0.25893,0.47671,0.65854,0.62724,0.52038,0.01176,0.15359,0.03226,0.03817,0.14899,0.18718,0.01563,0.33773,0.20596,0.10861,0.6859,0.86471,0.38762,1
MUSK-331,0.23022,0.0101,0.08434,0.54412,0,0.8151,0.60938,0.54654,0.57294,0.21514,0.62181,0.42912,0.49403,0.61667,0.52304,0.11178,0.73143,0.47007,0.39208,0.38953,0.48381,0.51198,0.40045,0.03141,0.02809,0.52099,0.6547,0.14791,0.78193,0.01214,0.00325,0.5,0.4898,0.14739,0.66319,0.11273,0.52632,0.44258,0.016,0.58108,0.04779,0.14489,0.35948,0.66745,0.50263,0.49227,0.1985,0.58015,0.47661,0.28131,0.46801,0.49292,0.47671,0.45921,0.30914,0.48233,0.64411,0.10035,0.86723,0.15046,0.15942,0.04891,0.59777,0.25659,0.89513,0.03665,0.00234,0.27195,0.0059,0.35556,0.05837,0.00806,0.54066,0.49778,0.42079,0.06349,0.62836,0.59664,0.41818,0.6093,0.44671,0.55163,0.48919,0.13754,0.06667,0.59383,0.29907,0.24214,0.65328,0.43387,0,0.14439,0.38983,0.33333,0.52212,0.39901,0.84254,0.4961,0.00985,0.60256,0.0302,0.17881,0.53827,0.60482,0.57545,0.4721,0.2574,0.70725,0.39261,0.47126,0.54472,0.44885,0.37713,0.39891,0.17035,0.43964,0.04535,0.68208,0.66422,0.57224,0.02653,0.50773,0.52439,0.45171,0.30612,0.34254,0.24265,0.0919,0.2931,0.61176,0.64103,0.80323,0.4498,0.44318,0.58278,0.19461,0.50388,0.23853,0.42708,0.4503,0.42481,0.52066,0.57682,0.54683,0.0028,0.01153,0.125,0.37015,0.35119,0.63836,0.6748,0.64875,0.47649,0.01176,0.41503,0.04516,0.0229,0.15657,0.03333,0.0125,0.11346,0.16531,0.01873,0.63462,0.81765,0.1987,1
MUSK-333,0.23022,0.00673,0.03213,0.9375,0,0.36458,0.54688,0.65394,0.55703,0.35259,0.62645,0.64751,0.59905,0.56905,0.58808,0.05438,0.73714,0.51885,0.66139,0.31008,0.69028,0.50299,0.72851,0.12827,0.02809,0.60494,0.54696,0.33762,0.4486,0.02427,0.00649,0.50685,0.45481,0.10431,0.68668,0.10909,0,0.54342,0.008,0.40811,0.02941,0.125,0.4902,0.64387,0.57632,0.44812,0.15356,0.55216,0.66147,0.34702,0.66362,0.52975,0.54795,0.49883,0.25806,0.51143,0.5614,0.11419,0.50565,0.21759,0.73043,0.0462,0.59777,0.02158,0.49064,0.05236,0.00234,0.25779,0.00295,0.22778,0.02724,0.00806,0.5978,0.58,0.5495,0.07937,0.62347,0.5021,0.69091,0.56744,0.55782,0.4837,0.75049,0.83668,0.11852,0.59126,0.24611,0.50314,0.63139,0.03016,0,0.15508,0.5678,0.38294,0.53097,0.39409,0.07459,0.59481,0.00985,0.47949,0.02349,0.1755,0.6301,0.64337,0.57801,0.3133,0.0503,0.56522,0.43418,0.54885,0.50407,0.72025,0.54501,0.53279,0.13496,0.32118,0.04296,0.78035,0.64216,0.54108,0.02918,0.11598,0.09512,0.46729,0.35714,0.28177,0.34804,0.06346,0.39655,0.52647,0.63675,0.78387,0.58835,0.57386,0.51435,0.29641,0.63824,0.31498,0.6901,0.72211,0.72368,0.42149,0.4717,0.57704,0.0028,0.63401,0.10156,0.25075,0.26488,0.48493,0.65041,0.41935,0.52351,0.01176,0.40196,0.04516,0.03308,0.13384,0.02051,0.00625,0.13456,0.1626,0.02622,0.63462,0.83235,0.22801,1
MUSK-333,0.09353,0.0101,0.08835,0.9375,0,0.14844,0.60156,0.70644,0.55438,0.22709,0.64269,0.41954,0.49642,0.6,0.49593,0.19637,0.75429,0.47672,0.54653,0.41085,0.48785,0.50599,0.52941,0.00785,0.02528,0.62222,0.6547,0.14148,0.63863,0.03398,0.00325,0.4726,0.60641,0.10431,0.54047,0.10545,0,0.45938,0.008,0.58649,0.05882,0.04261,0.35294,0.66981,0.47632,0.53422,0.22846,0.57252,0.71269,0.31622,0.45704,0.47875,0.50959,0.39394,0.66935,0.7422,0.6391,0.10035,0.46045,0.15972,0.61449,0.02989,0.42458,0.02878,0.55805,0.10471,0.00234,0.28329,0.0059,0.36944,0.06615,0.0121,0.55165,0.47778,0.42079,0.09524,0.62836,0.61134,0.46263,0.59767,0.43537,0.54891,0.50884,0.86246,0.08148,0.58098,0.30841,0.22956,0.82847,0.03944,0.00541,0.20321,0.57345,0.3631,0.54425,0.19951,0.40331,0.4987,0.00985,0.60256,0.03691,0.10265,0.52296,0.6,0.54987,0.51502,0.29586,0.68986,0.40878,0.46264,0.55556,0.45303,0.39416,0.42896,0.19027,0.44419,0.08592,0.66474,0.65686,0.56941,0.03448,0.45361,0.08537,0.69159,0.54082,0.23757,0.25735,0.06783,0.31466,0.42647,0.62821,0.06129,0.50201,0.45265,0.57837,0.20659,0.52455,0.25994,0.65885,0.73225,0.58083,0.53168,0.57951,0.54985,0.0028,0.01153,0.08594,0.38209,0.36012,0.6411,0.68293,0.41219,0.55486,0.01176,0.12092,0.02581,0.04835,0.20455,0.03333,0.02188,0.35092,0.21138,0.14232,0.71795,0.86471,0.42997,1
