@relation 'Libras Movement.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.88506,0.36677,0.89015,0.37187,0.88585,0.37107,0.87845,0.37422,0.87557,0.38095,0.8721,0.37975,0.84382,0.37261,0.77907,0.35897,0.70657,0.34615,0.64929,0.33866,0.57756,0.33876,0.50926,0.34754,0.47199,0.32908,0.42676,0.47042,0.38362,0.48451,0.35294,0.46428,0.34491,0.4258,0.34243,0.40468,0.38502,0.4,0.464,0.40716,0.57256,0.39543,0.67758,0.37584,0.76284,0.38255,0.83253,0.3758,0.89074,0.34464,0.93563,0.34426,0.96128,0.41613,0.97038,0.40881,0.92254,0.40499,0.86352,0.41667,0.76793,0.41847,0.67065,0.46355,0.58079,0.49439,0.51079,0.49019,0.45834,0.47262,0.39545,0.43827,0.37902,0.40964,0.35146,0.36911,0.32914,0.38095,0.31789,0.45593,0.3176,0.47547,0.36306,0.48494,0.43381,0.48396,0.50297,0.46113,0.5642,0.45382,2
0.6023,0.53605,0.60411,0.53437,0.58448,0.53459,0.55046,0.53775,0.50231,0.54286,0.44884,0.54431,0.40093,0.54777,0.34651,0.55128,0.29108,0.55128,0.24644,0.54633,0.21002,0.54723,0.19445,0.55409,0.21983,0.4898,0.22505,0.65352,0.2306,0.66197,0.24836,0.64286,0.26389,0.60968,0.25558,0.59866,0.28424,0.61666,0.34133,0.61237,0.44591,0.59151,0.55919,0.56376,0.65281,0.55705,0.71116,0.52547,0.73871,0.4661,0.76321,0.45355,0.77904,0.54516,0.76537,0.5283,0.68564,0.52336,0.59059,0.54629,0.48804,0.56923,0.40573,0.61516,0.33958,0.63484,0.27338,0.63585,0.24305,0.61671,0.22727,0.58641,0.27623,0.53915,0.31172,0.48691,0.35011,0.50529,0.40631,0.57751,0.46137,0.57975,0.54776,0.59037,0.62525,0.5831,0.67129,0.55227,0.69455,0.54882,2
0.87126,0.56113,0.87413,0.55937,0.87214,0.56289,0.86927,0.56604,0.87096,0.57143,0.86976,0.57594,0.86946,0.57961,0.85814,0.58333,0.83802,0.58013,0.7891,0.5655,0.7136,0.5505,0.64121,0.54426,0.60346,0.47193,0.55414,0.62535,0.48708,0.63099,0.42048,0.625,0.37731,0.63547,0.33746,0.6388,0.34626,0.62,0.36801,0.60912,0.44063,0.59805,0.54659,0.56376,0.64792,0.55369,0.73301,0.52547,0.80285,0.4774,0.86897,0.48361,0.93622,0.60968,0.98633,0.62578,1,0.63552,1,0.65124,0.94976,0.64615,0.87351,0.64723,0.78689,0.63764,0.70982,0.61904,0.63426,0.60519,0.55,0.58641,0.4925,0.55723,0.43725,0.51309,0.39413,0.54497,0.34736,0.67781,0.32403,0.70859,0.34182,0.70482,0.39715,0.67347,0.45149,0.60857,0.51751,0.56464,2
0.75172,0.31348,0.75514,0.30937,0.75342,0.31131,0.75229,0.31446,0.75346,0.31746,0.75117,0.31645,0.74591,0.32484,0.72791,0.33013,0.69952,0.32372,0.66113,0.33227,0.62053,0.33876,0.59028,0.34425,0.58406,0.31633,0.56264,0.44507,0.52371,0.44225,0.47712,0.41666,0.42825,0.36128,0.35236,0.32776,0.30233,0.34,0.28001,0.36156,0.30871,0.35947,0.37027,0.35235,0.43032,0.36577,0.48301,0.35669,0.54156,0.32204,0.6,0.30875,0.65148,0.36451,0.70843,0.35535,0.74715,0.35514,0.79764,0.37655,0.82775,0.39385,0.84965,0.45189,0.8548,0.48877,0.87769,0.493,0.88194,0.46975,0.86136,0.43519,0.84368,0.39157,0.80963,0.34817,0.75892,0.35715,0.69052,0.4225,0.61373,0.43252,0.56051,0.45482,0.52953,0.46647,0.49505,0.45308,0.45914,0.44855,2
0.7977,0.55486,0.81007,0.54687,0.80823,0.55031,0.80046,0.55662,0.79724,0.55873,0.73023,0.5538,0.65267,0.5414,0.56047,0.5609,0.46009,0.57692,0.3673,0.57508,0.28878,0.56678,0.23843,0.57705,0.24569,0.49234,0.25902,0.63943,0.28233,0.63943,0.35076,0.625,0.43519,0.61935,0.49627,0.62542,0.5814,0.64333,0.656,0.62866,0.74142,0.61764,0.82367,0.60066,0.86797,0.60067,0.88107,0.57643,0.86936,0.51695,0.85057,0.50273,0.80638,0.59678,0.75627,0.5849,0.68337,0.5919,0.62824,0.64197,0.53349,0.64923,0.4463,0.67638,0.37471,0.67978,0.31655,0.65547,0.28009,0.63401,0.20682,0.58951,0.197,0.54518,0.2113,0.49214,0.25367,0.49471,0.30948,0.58359,0.35622,0.61963,0.42038,0.66266,0.50102,0.67347,0.57228,0.64611,0.64008,0.63061,2
0.84138,0.64577,0.84668,0.64063,0.84247,0.6478,0.83946,0.65095,0.8295,0.61905,0.80466,0.48418,0.73426,0.48727,0.65117,0.49999,0.57042,0.50321,0.48578,0.53994,0.3938,0.55701,0.33102,0.57049,0.30172,0.48214,0.25266,0.62816,0.24569,0.62535,0.2745,0.60714,0.34259,0.58064,0.39454,0.59197,0.46253,0.6,0.536,0.58957,0.6438,0.58497,0.75063,0.57718,0.82641,0.58725,0.83495,0.57006,0.83611,0.50565,0.7954,0.4918,0.72665,0.58065,0.65148,0.57233,0.57175,0.5701,0.50352,0.57408,0.41626,0.58153,0.34606,0.62391,0.27634,0.65169,0.21823,0.66107,0.22917,0.64842,0.24773,0.6142,0.32763,0.56928,0.40796,0.51571,0.4738,0.53439,0.53685,0.62614,0.5794,0.64417,0.63907,0.66867,0.69246,0.6793,0.74257,0.65683,0.75292,0.65171,2
0.88506,0.62696,0.88787,0.625,0.88357,0.62893,0.87615,0.63208,0.87789,0.52381,0.82094,0.52532,0.76223,0.50318,0.66046,0.51923,0.57277,0.51923,0.48104,0.53355,0.40334,0.54398,0.36343,0.55082,0.36638,0.47449,0.35456,0.61972,0.36853,0.61972,0.42048,0.60119,0.49074,0.57097,0.54342,0.56521,0.61241,0.56,0.70666,0.56026,0.79683,0.56536,0.86649,0.5537,0.90709,0.55034,0.90777,0.53184,0.89311,0.47175,0.85746,0.44536,0.78587,0.5258,0.69932,0.5283,0.61047,0.54518,0.54824,0.56173,0.47368,0.57231,0.42482,0.62974,0.38408,0.66573,0.33573,0.66386,0.31481,0.63689,0.27272,0.59876,0.29978,0.55723,0.33263,0.49214,0.37946,0.50264,0.42526,0.59879,0.45279,0.61963,0.50955,0.64157,0.5723,0.64723,0.64159,0.60321,0.70623,0.58839,2
0.84598,0.44514,0.84668,0.44688,0.84704,0.44969,0.83487,0.45284,0.78802,0.45715,0.72791,0.47785,0.662,0.53503,0.58605,0.54808,0.51643,0.55128,0.44312,0.54952,0.38425,0.52117,0.34954,0.51476,0.34052,0.43367,0.31847,0.56901,0.32759,0.56901,0.38344,0.55358,0.4699,0.53225,0.53101,0.5117,0.60982,0.50667,0.68799,0.51466,0.78892,0.50981,0.86398,0.48994,0.89242,0.49664,0.89563,0.47453,0.86461,0.43221,0.8,0.43169,0.72438,0.51613,0.67881,0.50943,0.6287,0.5109,0.58588,0.53704,0.52632,0.55692,0.47494,0.60349,0.42389,0.6236,0.3789,0.61625,0.36342,0.59366,0.32273,0.54012,0.34047,0.50302,0.3703,0.45549,0.42558,0.4656,0.46947,0.55927,0.49785,0.58589,0.55201,0.60844,0.6273,0.60641,0.69505,0.57104,0.74125,0.56464,2
0.88277,0.50784,0.88329,0.5125,0.88585,0.51257,0.88303,0.51572,0.8894,0.51428,0.88372,0.51899,0.88111,0.52229,0.86978,0.52564,0.8662,0.51923,0.82938,0.51118,0.76372,0.51792,0.69677,0.53115,0.65087,0.46939,0.59448,0.61972,0.53017,0.6338,0.45969,0.61309,0.37963,0.58709,0.25807,0.57859,0.16539,0.58334,0.13333,0.59284,0.19526,0.59477,0.31486,0.58725,0.42053,0.59732,0.51942,0.57961,0.6152,0.52542,0.70345,0.5082,0.7631,0.59999,0.8246,0.5849,0.85193,0.58567,0.85882,0.5926,0.82296,0.60308,0.78043,0.63265,0.67916,0.66011,0.58512,0.65826,0.52777,0.64266,0.46818,0.62655,0.42612,0.56627,0.39121,0.50261,0.33752,0.49471,0.28843,0.57143,0.25537,0.59509,0.29512,0.63254,0.38493,0.63557,0.46931,0.61662,0.55058,0.60422,2
0.82069,0.61442,0.82151,0.6125,0.82192,0.6195,0.8211,0.6195,0.80876,0.62223,0.83954,0.48418,0.77855,0.48727,0.69302,0.51281,0.60564,0.53205,0.51184,0.53994,0.45585,0.53095,0.38658,0.53442,0.35561,0.45663,0.30998,0.60563,0.24569,0.60282,0.2658,0.59523,0.33565,0.55483,0.38461,0.52507,0.45479,0.51667,0.53334,0.5342,0.6306,0.53594,0.73047,0.52685,0.80684,0.52684,0.85436,0.48727,0.86223,0.42656,0.84137,0.42624,0.78587,0.51613,0.73121,0.50943,0.65375,0.52025,0.58588,0.53395,0.50957,0.54154,0.41527,0.60058,0.3185,0.64046,0.22781,0.64145,0.19444,0.62248,0.16818,0.58333,0.25268,0.54217,0.33682,0.48691,0.40461,0.49471,0.45474,0.57447,0.49141,0.59203,0.55201,0.62049,0.62119,0.62974,0.68317,0.60054,0.72763,0.5963,2
0.16782,0.41066,0.17849,0.40624,0.18036,0.4088,0.18348,0.4151,0.2235,0.44127,0.30698,0.46835,0.4056,0.46497,0.49071,0.46154,0.56808,0.44872,0.63506,0.45048,0.68974,0.46255,0.73148,0.47213,0.7694,0.41072,0.78344,0.55211,0.76078,0.5493,0.70806,0.52083,0.64815,0.47418,0.52606,0.46153,0.39277,0.47666,0.26667,0.49837,0.18733,0.49346,0.15113,0.45638,0.12958,0.44631,0.10436,0.43631,0.12589,0.36723,0.14483,0.35247,0.15034,0.41613,0.17768,0.42139,0.22552,0.44237,0.31765,0.46296,0.41866,0.45538,0.51313,0.49563,0.57846,0.51405,0.63789,0.50421,0.69444,0.48127,0.72046,0.43827,0.74518,0.4006,0.75105,0.36911,0.73376,0.3836,0.67578,0.45897,0.59013,0.47547,0.50531,0.50001,0.43381,0.51895,0.3604,0.50938,0.29572,0.50132,2
0.17242,0.38872,0.18078,0.38437,0.18036,0.39937,0.19495,0.41824,0.24885,0.44762,0.34186,0.45569,0.44288,0.46179,0.53256,0.47115,0.60798,0.47436,0.65877,0.48882,0.68974,0.49512,0.71528,0.49509,0.73923,0.42857,0.74097,0.56338,0.71336,0.55774,0.66448,0.52678,0.60417,0.48387,0.4789,0.47157,0.34109,0.47334,0.19734,0.48534,0.12401,0.47385,0.12342,0.44967,0.13202,0.44631,0.11893,0.43312,0.11401,0.39548,0.14483,0.38252,0.18223,0.45161,0.24373,0.46855,0.31208,0.47664,0.39059,0.48765,0.46412,0.4923,0.54893,0.54227,0.62062,0.57865,0.69544,0.58544,0.75694,0.56772,0.78636,0.53704,0.81156,0.49097,0.8159,0.43979,0.80084,0.44974,0.75368,0.52888,0.67597,0.53988,0.5966,0.56627,0.52139,0.57435,0.43961,0.5496,0.35797,0.54354,2
0.06666,0.44828,0.10756,0.44688,0.1621,0.45598,0.22477,0.48743,0.31566,0.49523,0.40931,0.49367,0.49417,0.49999,0.55581,0.50962,0.60328,0.51603,0.6398,0.52077,0.66825,0.52444,0.6875,0.53115,0.69613,0.45918,0.67729,0.59718,0.62716,0.59436,0.54683,0.55953,0.43982,0.51935,0.28784,0.50502,0.15505,0.50667,0.056,0.50163,0,0.50654,0,0.50336,0.01222,0.50672,0.02912,0.48727,0.04513,0.43221,0.06667,0.43715,0.12756,0.50001,0.20728,0.49057,0.27334,0.5109,0.35764,0.53087,0.43062,0.53845,0.50358,0.58892,0.55738,0.62078,0.61151,0.62185,0.66204,0.60231,0.68181,0.56789,0.70236,0.51807,0.69247,0.46073,0.65409,0.4656,0.57895,0.538,0.47854,0.55829,0.39277,0.58735,0.32383,0.59767,0.25743,0.56032,0.1926,0.54882,2
0.08506,0.24451,0.09154,0.24999,0.08904,0.25472,0.08257,0.26101,0.07603,0.26349,0.06977,0.27215,0.07692,0.28344,0.09768,0.35256,0.17606,0.39103,0.26303,0.42173,0.36992,0.43649,0.4838,0.44918,0.60346,0.39795,0.67941,0.53803,0.7306,0.54366,0.7647,0.51488,0.79167,0.47097,0.75683,0.4515,0.68476,0.45,0.584,0.4495,0.46702,0.44771,0.35516,0.43959,0.25428,0.44295,0.18204,0.41401,0.14252,0.36159,0.11495,0.35792,0.0934,0.41613,0.09568,0.40567,0.08428,0.40811,0.07294,0.42284,0.08851,0.44,0.15752,0.4898,0.23888,0.55899,0.35012,0.55462,0.46528,0.52737,0.53182,0.48148,0.60171,0.43072,0.64435,0.37696,0.67086,0.38624,0.67999,0.45593,0.67811,0.47239,0.67941,0.50001,0.67007,0.51021,0.62574,0.48794,0.55253,0.47493,2
0.1931,0.36991,0.21739,0.36562,0.24886,0.38679,0.29817,0.40252,0.37557,0.41905,0.46512,0.43037,0.55012,0.43949,0.60233,0.45513,0.64319,0.45513,0.6801,0.46326,0.71122,0.47231,0.72917,0.47868,0.73276,0.41582,0.70913,0.54366,0.65733,0.53521,0.59041,0.50297,0.51158,0.46128,0.38213,0.44482,0.26875,0.45,0.17867,0.46253,0.13192,0.45098,0.13098,0.42617,0.12469,0.41946,0.10436,0.40128,0.11877,0.37288,0.17472,0.35792,0.21412,0.44839,0.30296,0.44654,0.38952,0.44548,0.47529,0.46296,0.54545,0.46462,0.61575,0.51311,0.67213,0.55056,0.73381,0.56303,0.76157,0.54179,0.75228,0.50308,0.73447,0.4518,0.68411,0.39791,0.61425,0.40476,0.50526,0.48025,0.3648,0.49693,0.24203,0.51807,0.19552,0.51021,0.17426,0.49598,0.15953,0.49076,2
0.06207,0.30408,0.07552,0.30625,0.08904,0.30188,0.12385,0.30504,0.19585,0.3746,0.31628,0.39874,0.42424,0.39491,0.50233,0.39744,0.55399,0.39744,0.59952,0.40895,0.63246,0.41369,0.6713,0.42295,0.71553,0.37756,0.74097,0.51267,0.73491,0.51267,0.68845,0.47619,0.62268,0.42258,0.49627,0.3913,0.35402,0.40334,0.21333,0.42346,0.12929,0.4183,0.10076,0.34564,0.07335,0.36242,0.03884,0.36943,0.03325,0.34746,0.06207,0.33607,0.0934,0.40646,0.16173,0.36478,0.2164,0.41434,0.29176,0.42901,0.37798,0.44308,0.47017,0.49563,0.55504,0.5309,0.63309,0.54062,0.70833,0.52737,0.74773,0.49383,0.77516,0.4488,0.77197,0.40314,0.74214,0.4127,0.67368,0.4772,0.58368,0.48772,0.49894,0.51205,0.41548,0.52769,0.31882,0.51474,0.22179,0.50132,2
0.53564,0.63637,0.54005,0.63438,0.53882,0.64151,0.53211,0.64466,0.51383,0.64763,0.49069,0.6519,0.47786,0.66242,0.45581,0.67628,0.41784,0.67948,0.37915,0.69009,0.35561,0.7101,0.35649,0.71475,0.38147,0.60204,0.38217,0.74647,0.36207,0.74366,0.3464,0.72618,0.34028,0.70321,0.31018,0.68562,0.31267,0.68667,0.31734,0.70032,0.35884,0.69282,0.42317,0.67786,0.47922,0.6745,0.53155,0.6465,0.57957,0.57627,0.61838,0.56831,0.63099,0.67742,0.64921,0.67295,0.62642,0.66668,0.58588,0.67901,0.51436,0.68,0.44153,0.7172,0.37939,0.74719,0.34052,0.7367,0.33101,0.71758,0.30454,0.68209,0.31906,0.63555,0.31172,0.56545,0.29769,0.57672,0.29053,0.66565,0.30042,0.66564,0.3482,0.66867,0.41141,0.6793,0.47525,0.65683,0.5214,0.66491,2
0.52873,0.52351,0.53318,0.52187,0.53196,0.52515,0.52981,0.53146,0.52304,0.53651,0.49768,0.53798,0.46386,0.54777,0.42559,0.56731,0.37559,0.57372,0.32464,0.58467,0.28401,0.60912,0.27084,0.63606,0.29526,0.55357,0.28875,0.71268,0.26509,0.71549,0.25055,0.70834,0.2338,0.67742,0.18858,0.6622,0.17054,0.66,0.17066,0.66775,0.20845,0.65032,0.27707,0.62751,0.34719,0.61745,0.41505,0.5828,0.48219,0.51695,0.54252,0.50001,0.59225,0.59999,0.64009,0.61006,0.66287,0.6324,0.66118,0.64507,0.63636,0.64923,0.61098,0.68221,0.56675,0.69944,0.50839,0.69467,0.45602,0.68012,0.39773,0.66049,0.3833,0.61747,0.35774,0.55759,0.32075,0.56878,0.27369,0.66262,0.21674,0.68098,0.20807,0.70482,0.23829,0.69679,0.26138,0.67023,0.28405,0.65699,2
0.59081,0.59561,0.59497,0.59374,0.59361,0.59748,0.58945,0.60063,0.58065,0.60635,0.55581,0.60443,0.50815,0.61146,0.43953,0.61217,0.37324,0.60897,0.30806,0.61661,0.25059,0.62866,0.23149,0.63279,0.2694,0.53571,0.29299,0.68451,0.30604,0.67605,0.32244,0.65476,0.34722,0.62902,0.36229,0.62207,0.39794,0.62333,0.44534,0.64169,0.51451,0.6536,0.57934,0.65772,0.62102,0.65772,0.6335,0.63694,0.62708,0.57062,0.5931,0.55192,0.5467,0.64839,0.48748,0.62578,0.40774,0.61371,0.3247,0.62037,0.24162,0.59384,0.18138,0.64431,0.1452,0.67978,0.13669,0.68627,0.19676,0.68012,0.24545,0.66357,0.34262,0.63253,0.4205,0.56545,0.47799,0.57936,0.52,0.68389,0.54721,0.71472,0.58174,0.74097,0.60896,0.74927,0.61188,0.7185,0.60312,0.71767,2
0.50575,0.68966,0.5103,0.6875,0.50913,0.69183,0.50688,0.69812,0.48848,0.69841,0.46047,0.6962,0.41491,0.69108,0.35814,0.69551,0.29343,0.68589,0.22749,0.67731,0.16468,0.67427,0.13194,0.68852,0.16164,0.58928,0.17198,0.75211,0.18966,0.76056,0.2244,0.75893,0.2662,0.74516,0.2804,0.73579,0.32042,0.73,0.37333,0.73616,0.46174,0.73856,0.53148,0.7349,0.59412,0.74832,0.64077,0.73249,0.66033,0.66384,0.65747,0.64208,0.64237,0.75161,0.61276,0.72327,0.54669,0.71028,0.46589,0.71296,0.37081,0.71692,0.2864,0.75219,0.21545,0.77247,0.14868,0.78711,0.12037,0.80115,0.11136,0.80247,0.16488,0.74699,0.19456,0.66231,0.22432,0.67461,0.25684,0.76596,0.28326,0.76994,0.33757,0.78012,0.41344,0.77843,0.46733,0.73994,0.51168,0.73878,2
0.57012,0.68966,0.57437,0.6875,0.57306,0.68867,0.56881,0.68554,0.54148,0.67936,0.49303,0.66771,0.43357,0.66242,0.36512,0.65705,0.29108,0.65385,0.23222,0.64856,0.17661,0.66775,0.16435,0.65902,0.2069,0.56632,0.23566,0.71549,0.25863,0.72112,0.2963,0.70834,0.33565,0.69032,0.34739,0.67893,0.37985,0.67666,0.432,0.68404,0.5066,0.68954,0.57934,0.68792,0.63814,0.69799,0.67233,0.67834,0.67458,0.60734,0.67586,0.59016,0.65376,0.69678,0.61276,0.67295,0.53986,0.66044,0.46353,0.66667,0.37321,0.67692,0.30071,0.71429,0.24824,0.74158,0.20623,0.73389,0.20139,0.72911,0.19546,0.71296,0.24626,0.66567,0.27197,0.59947,0.29769,0.62169,0.32421,0.71732,0.34335,0.72699,0.39702,0.74399,0.46844,0.74637,0.52476,0.72117,0.56031,0.72295,2
0.6069,0.68025,0.61099,0.67812,0.60959,0.68554,0.60321,0.68869,0.57374,0.68571,0.51396,0.66771,0.44288,0.64968,0.36512,0.65705,0.29108,0.66026,0.22986,0.66773,0.18138,0.6873,0.16898,0.69835,0.20905,0.59438,0.22293,0.75211,0.22845,0.75211,0.24401,0.74107,0.27084,0.72902,0.2804,0.71237,0.323,0.69333,0.38933,0.6873,0.48549,0.67974,0.5743,0.67115,0.63814,0.68122,0.68203,0.65924,0.70546,0.58757,0.71494,0.57104,0.71299,0.68065,0.69704,0.66352,0.64009,0.65109,0.56941,0.64815,0.47608,0.64308,0.39618,0.68513,0.32553,0.72472,0.26619,0.73389,0.24305,0.72911,0.20455,0.71296,0.22698,0.6747,0.24478,0.59424,0.26416,0.61111,0.29895,0.70518,0.33047,0.72393,0.39702,0.73494,0.48472,0.73178,0.55446,0.69705,0.59922,0.68865,2
0.85058,0.62069,0.85125,0.62188,0.84931,0.62893,0.84633,0.63208,0.84563,0.61588,0.84884,0.56012,0.85081,0.49999,0.84419,0.45192,0.84741,0.39424,0.85307,0.34186,0.86636,0.29968,0.87732,0.26229,0.89655,0.21939,0.91083,0.32394,0.92242,0.34367,0.92156,0.35714,0.9375,0.37096,0.92557,0.41137,0.91215,0.47,0.904,0.53745,0.91293,0.5719,0.91688,0.60066,0.92665,0.62416,0.93204,0.61465,0.92637,0.5678,0.92183,0.56557,0.92483,0.65806,0.93394,0.61635,0.91116,0.60124,0.91999,0.58333,0.91627,0.53845,0.92124,0.53936,0.92038,0.52528,0.94484,0.48179,0.95833,0.41787,0.95682,0.33951,0.96574,0.27108,0.96654,0.23036,0.96436,0.22751,0.94315,0.29484,0.91201,0.3497,0.88747,0.43374,0.86965,0.50146,0.85545,0.53083,0.83852,0.55673,3
0.76552,0.62069,0.76888,0.62188,0.76713,0.62579,0.76606,0.62579,0.76728,0.61588,0.76511,0.58544,0.75524,0.56369,0.73721,0.54167,0.73005,0.48719,0.72038,0.41215,0.71122,0.32899,0.71528,0.25246,0.73923,0.18878,0.74947,0.24788,0.75646,0.21971,0.76035,0.19345,0.77315,0.19354,0.75434,0.24748,0.74936,0.32668,0.75201,0.42671,0.76517,0.49346,0.78337,0.54362,0.79951,0.59061,0.80339,0.60191,0.78384,0.57345,0.77701,0.5765,0.77904,0.68709,0.79271,0.66038,0.79726,0.62929,0.80942,0.60803,0.79187,0.58153,0.77805,0.57143,0.75644,0.53932,0.75539,0.46778,0.75231,0.37464,0.73409,0.25308,0.73876,0.1476,0.73013,0.09424,0.71698,0.08201,0.70106,0.13071,0.68454,0.21165,0.68577,0.32531,0.70061,0.42857,0.70891,0.5067,0.71012,0.57256,3
0.78621,0.65204,0.7849,0.65625,0.78083,0.66351,0.77752,0.66667,0.78111,0.66031,0.7907,0.62342,0.78787,0.60828,0.77907,0.59935,0.78168,0.5641,0.78199,0.50799,0.78282,0.45603,0.78704,0.40983,0.80388,0.32397,0.81529,0.39436,0.81251,0.33803,0.79957,0.24107,0.7963,0.12903,0.7593,0.07023,0.73386,0.08667,0.72001,0.16938,0.73614,0.25164,0.76322,0.33222,0.78239,0.42952,0.79369,0.4809,0.79335,0.48023,0.7954,0.50273,0.80638,0.6129,0.82232,0.60062,0.81548,0.58567,0.82353,0.56481,0.80861,0.51692,0.78998,0.50437,0.76815,0.48034,0.76739,0.43137,0.7662,0.35735,0.75454,0.25308,0.76445,0.15663,0.76569,0.1178,0.76101,0.12433,0.73894,0.19149,0.71459,0.27301,0.707,0.37349,0.71487,0.46647,0.71287,0.52546,0.70039,0.58047,3
0.43908,0.72414,0.44394,0.72187,0.4452,0.72641,0.43807,0.72014,0.42396,0.65714,0.41395,0.56963,0.40093,0.47134,0.3814,0.38461,0.35446,0.30129,0.33649,0.23643,0.32935,0.18893,0.35186,0.15738,0.40087,0.16072,0.42038,0.29296,0.42026,0.3493,0.41829,0.39881,0.41435,0.45483,0.37966,0.53512,0.37209,0.62333,0.37067,0.71335,0.39841,0.77124,0.44585,0.80872,0.46699,0.82887,0.47816,0.79937,0.48219,0.70905,0.47357,0.6612,0.46924,0.69678,0.47153,0.5849,0.45102,0.4673,0.42824,0.37345,0.39713,0.29231,0.37709,0.29155,0.36066,0.28933,0.35731,0.2633,0.37732,0.2219,0.37045,0.16358,0.40256,0.14458,0.41632,0.17539,0.41509,0.25397,0.40421,0.41337,0.38412,0.55215,0.3949,0.68374,0.41548,0.78426,0.4198,0.78284,0.41828,0.77572,3
0.75863,0.56426,0.76202,0.56249,0.76028,0.56603,0.75688,0.57233,0.75576,0.5746,0.75349,0.58227,0.74825,0.59872,0.73489,0.63782,0.7277,0.61217,0.73697,0.47924,0.74701,0.29968,0.75926,0.11147,0.77586,0,0.78556,0,0.79095,0,0.79302,0,0.80787,0,0.79404,0.09364,0.78812,0.25334,0.78667,0.43647,0.80739,0.59151,0.8262,0.7114,0.85085,0.76175,0.86407,0.75159,0.84798,0.66102,0.82529,0.59836,0.80638,0.55806,0.79955,0.39623,0.78588,0.26792,0.78353,0.15124,0.77751,0.0277,0.78043,0,0.77283,0,0.77938,0,0.79167,0,0.77955,0,0.79443,0.07229,0.79707,0.18586,0.79665,0.30159,0.79158,0.48025,0.77038,0.6227,0.76433,0.72892,0.79023,0.80176,0.81584,0.79892,0.8035,0.77836,3
0.82989,0.68652,0.83295,0.69062,0.83105,0.69183,0.83028,0.69498,0.8318,0.70159,0.83023,0.6962,0.8275,0.69745,0.81163,0.6891,0.79812,0.64103,0.79146,0.5623,0.78998,0.47558,0.7963,0.38689,0.81897,0.28571,0.8344,0.34648,0.84698,0.29859,0.85185,0.21429,0.87269,0.12258,0.86353,0.08026,0.85531,0.09667,0.848,0.1531,0.84961,0.21243,0.84635,0.2651,0.8484,0.36242,0.84708,0.44586,0.83848,0.4774,0.83678,0.53278,0.8451,0.68065,0.85649,0.71698,0.84282,0.76636,0.84,0.81173,0.82536,0.83385,0.81384,0.8688,0.80329,0.89046,0.81774,0.87115,0.83102,0.83285,0.82728,0.76543,0.83083,0.66265,0.82846,0.54188,0.83019,0.48148,0.82105,0.4772,0.80472,0.42331,0.80254,0.37952,0.81059,0.33819,0.80991,0.29758,0.8035,0.26121,3
