@relation Protein.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0.25514,0.03404,0.4023,0.39362,0.20192,0.21678,0.09506,0.49738,0.20812,0.31579,0.3012,0.2028,0.21429,0.35766,0.35676,0.37126,0.3662,0.46835,0.55,0.26126,0.31784,0.5,0.4,0.44558,0.59247,0.36828,0.37861,0.01181,0.60807,0.5205,0.76563,1,0.01863,0.47619,0.5692,0.69065,0.98198,0.04545,0.57927,0.70556,0.76011,0.94771,0.45255,0.44635,0.53125,0.34097,0.36196,0.58806,0.03125,0.56875,0.625,0.60403,0.94771,0.05901,0.48622,0.5,0.53636,0.9845,0.01181,0.58501,0.63755,0.74219,1,0.47046,0.34211,0.48806,0.35127,0.40541,0.55,0.06032,0.4594,0.58009,0.70732,0.99041,0.05882,0.40066,0.53595,0.72772,1,0.00412,0.46449,0.71599,0.68138,0.98242,0.37119,0.19298,0.47424,0.11429,0.52632,0.28571,0.11123,0.26507,0.47723,0.80947,0.988,0.01724,0.07974,0.3673,0.6841,0.938,0.02885,0.37271,0.57475,0.58907,1,0.35361,0.72038,0.45758,0.32075,0.60661,0.09048,0.48718,0.63119,0.66472,0.97838,0.03607,0.41715,0.49191,0.72581,1,AsobreB
0.15638,0.11064,0.2931,0.27128,0.25,0.31469,0.04943,0.19895,0.19289,0.73684,0.45783,0.09091,0.41558,0.46715,0.34595,0.22754,0.30047,0.32278,0.43333,0.45946,0.07046,0.37632,0.42069,0.57483,0.62329,0.36022,0.68208,0.55118,0.68876,0.47772,0.70508,0.69461,0.03416,0.30576,0.67857,0.80815,0.94144,0.28182,0.57012,0.59444,0.58491,1,0.67153,0.44421,0.36364,0.65043,0.31595,0.64776,0.1875,0.47813,0.50658,0.48322,1,0.03416,0.30576,0.49412,0.53455,0.94961,0.55118,0.68876,0.58515,0.73047,0.69461,0.35886,0.57895,0.53316,0.61756,0.27027,0.53333,0.15556,0.61021,0.65801,0.74593,0.96882,0.04706,0.45695,0.60566,0.49257,1,0.07423,0.28791,0.45441,0.63532,0.88791,0.42037,0.33772,0.30913,0,0.58647,0.47926,0.19958,0.27963,0.50414,0.91143,0.974,0.04095,0.08297,0.42144,0.75105,0.808,0.11538,0.22607,0.61462,0.39474,1,0.34981,0.68483,0.6838,0.30398,0.46847,0.05238,0.41026,0.62376,0.62391,0.92973,0.20656,0.54386,0.53176,0.71774,1,AsobreB
0.107,0.05532,0.3046,0.3883,0.57692,0.18531,0.02662,0.17277,0.50254,0.47368,0.48193,0.41958,0.2987,0.57664,0.10811,0.55689,0.18779,0.46203,0.11667,0.23423,0.17991,0.64474,0.26437,0.45918,0.32877,0.51613,0.45376,0.04724,0.5245,0.54011,0.63477,0.84431,0.0559,0.43358,0.64286,0.88729,1,0.02273,0.59451,0.51111,0.61186,0.91503,0.4562,0.36481,0.63636,0.42407,0.49693,0.42687,0.02604,0.58438,0.40789,0.51678,0.91503,0.0559,0.43358,0.56471,0.68727,1,0.04724,0.5072,0.64629,0.63477,0.84431,0.32166,0.63421,0.53846,0.37677,0.30405,0.78889,0.05714,0.43387,0.58009,1,1,0.02353,0.31126,0.42484,0.5,0.92486,0.02268,0.47601,0.76981,0.66795,0.95604,0,0.72661,0.41803,0,0,0.73733,0,0,0,0,0,0.01401,0.17134,0.45648,0.71339,0.98,0.05769,0.51935,0.68937,0.74696,1,0.26046,0.79147,0.40103,0.27254,0.81982,0.08571,0.46154,0.66337,0.8688,1,0.01967,0.39571,0.42839,0.59839,0.94468,beta
0.37449,0.04681,0.45977,0.45745,0.32692,0.17832,0.11027,0.26702,0.46193,0.41148,0.20482,0.27972,0.48052,0.08029,0.12432,0.27545,0.13615,0.57595,0.18333,0.41441,0.21589,0.50526,0.43678,0.38435,0.53425,0.4543,0.37861,0.08661,0.53026,0.71301,0.89844,1,0.01242,0.59398,0.5,0.53717,0.92342,0.04091,0.52439,0.4,0.57951,0.77778,0.44891,0.43562,0.5483,0.40688,0.50307,0.56119,0.04688,0.5125,0.25658,0.41946,0.77778,0.01242,0.46366,0.43922,0.33455,0.93411,0.08661,0.54755,0.94978,0.88672,1,0.39168,0.51842,0.51989,0.43059,0.45608,0.44722,0.0127,0.4826,0.54545,0.62602,0.95923,0.03922,0.34768,0.49673,0.59406,0.96532,0.10103,0.51631,0.83857,0.85413,1,0.19438,0.51023,0.39813,0.17143,0.12782,0.45161,0.75988,0.79626,0.83437,0.96498,0.983,0.04957,0.19073,0.431,0.56799,0.897,0.04808,0.31568,0.42359,0.43927,1,0.37072,0.67062,0.49871,0.35639,0.5015,0.01905,0.45421,0.52475,0.34111,0.90811,0.03279,0.30019,0.533,0.67581,0.97447,beta
0.17695,0.7234,0.12069,0.1117,0.41346,0.52098,0,0.22513,0.43147,0,0.25301,0.44755,0.27922,0.62044,0.69189,0.25749,0,0.13291,0.35,0,0.02399,0.69737,0.23218,0.43878,0.2089,0.65323,0.21965,0.07874,0.20749,0.48841,0.75781,0.87425,0.45652,0.3985,0.26339,0.46283,0.04054,0.18636,0.47561,0.6,0.86523,1,0.33942,0.40558,0.6733,0.26648,0.57055,0.36418,0.21354,0.4625,0.51316,0.83221,1,0.45652,0.3985,0.23137,0.34182,0.17442,0.07874,0.20749,0.59825,0.75781,0.87425,0.29978,0.52895,0.64456,0.1898,0.31419,0.58333,0.46667,0.36891,0.48701,0.55081,0.43885,0.24706,0.80795,0.60131,0.60149,1,0.03918,0.17083,0.37519,0.85988,0.90549,0.14988,0,0.85012,0,0.32331,0,0.44283,0.44283,0.48447,0.5036,0.532,0,0,0,0,0,0.19231,0.31976,0.63953,0.64777,1,0.53232,0.35782,0.32905,0.4696,0.32733,0.29524,0.59341,0.71535,0.60058,1,0.1377,0.64912,0.50187,0.40323,0.91064,small
0.31687,0,0.17816,0.48936,0.44231,0,0.05703,0.1623,0.15736,0.36842,0,0.21678,0.0974,0.78832,1,0.46108,0.50704,0.1962,0.25,0.27928,0.05097,0.88947,0.33793,0.03401,0.70548,0.42473,0.14162,0.05512,0.50432,0.53119,0.71484,0.53892,0.23292,0.34336,0.4308,0.48201,1,0.61818,0.625,0.73611,0.67385,0.90196,0.01825,0.40558,0.9233,0.23496,0.35583,0.74925,0.70833,0.61563,0.42434,0.59396,0.90196,0.23292,0.30576,0.37843,0.35636,1,0.05512,0.54755,0.68559,0.83594,0.62874,0.38074,0.39737,0.71088,0.27195,0.71959,0.65833,0.2381,0.28306,0.31818,0.52236,1,0.11765,0.47682,0.62745,0.60149,0.91329,0.0268,0.23225,0.58894,0.78311,0.86374,0.72014,0,0.27986,0,0.70677,0,0.2079,0.35135,0.66874,0.82389,0.954,0,0,0,0,0,0.13462,0.07332,0.02824,0,1,0.22814,0.67773,0.2365,0.44654,0.7988,0.35714,0.27839,0.47772,0.37609,1,0.09836,0.48343,0.56289,0.64355,0.93617,alfa
0.16049,0.08936,0.44828,0.36702,0.46154,0.29371,0.03422,0.25131,0.3198,0.44498,0.43373,0.25175,0.31169,0.17518,0.27568,0.35928,0.25352,0.4557,0.05,0.56757,0.45427,0.47632,0.41379,0.44218,0.46918,0.44086,0.42197,0.01969,0.56196,0.51872,0.78125,1,0.04037,0.54386,0.74777,0.70743,0.97297,0.00455,0.53049,0.45556,0.65499,0.98039,0.57299,0.4206,0.46023,0.40688,0.46626,0.51045,0.00521,0.55625,0.46053,0.57047,0.98039,0.09627,0.50627,0.6098,0.53273,0.97674,0.01969,0.56196,0.64847,0.78125,1,0.42888,0.41842,0.5756,0.44476,0.51351,0.36944,0.0127,0.57773,0.70563,0.80894,1,0.03137,0.34437,0.48584,0.55446,0.73988,0.00206,0.47793,0.55157,0.6238,0.99341,0.3466,0.21053,0.48478,0.08571,0.38346,0.29032,0.0499,0.25884,0.41822,0.74356,0.991,0.01616,0.23922,0.45754,0.60146,0.907,0.01923,0.39715,0.60631,0.62955,1,0.37072,0.61137,0.48586,0.34382,0.48649,0.01905,0.68864,0.84406,0.86589,1,0.02623,0.37037,0.44832,0.60806,0.87234,AsobreB
0.29218,0,0.27586,0.50532,0.68269,0.24825,0.22814,0.31414,0.36041,0.51196,0,0.33566,0.31169,0.26277,0.32432,0.21557,0.16901,0.37975,0,0.21622,0.07946,0.57368,0.38851,0.36735,0.59589,0.41935,0.4422,0.1378,0.73199,0.54545,0.74414,0.92814,0.03106,0.2782,0.64732,0.81775,0.89189,0.1,0.44207,0.23333,0.38544,1,0.34672,0.37339,0.71023,0.34957,0.52454,0.55821,0.11458,0.42813,0.15789,0.55369,1,0.03106,0.21805,0.63922,0.45818,0.90698,0.1378,0.66282,0.61572,0.74414,0.92814,0.3151,0.5,0.61273,0.17564,0.40541,0.75556,0.03175,0.25754,0.70563,0.66057,0.94245,0.18431,0.59603,0.57734,0.49257,1,0.0701,0.44722,0.60987,0.72361,0.81758,0.33489,0.33041,0.40047,0.34286,0.27068,0.3871,0.1237,0.18607,0.2588,0.87024,0.917,0.05172,0.34591,0.40446,0.68515,0.774,0.10577,0.49287,0.57143,0.44737,1,0.23194,0.76303,0.36504,0.27673,0.86787,0.04762,0.18315,0.80693,0.53936,0.87027,0.07541,0.45419,0.45579,0.6871,1,AsobreB
0.23868,0,0.55172,0.10106,0.18269,0.2028,0,0.50262,0.58376,0.18182,0.22892,0.26573,0.37662,0.27737,0.62162,0.22754,0,0.72785,0.63333,0.34234,0.03148,0.74737,0.17011,0.46599,0.63014,0.52151,0.00578,0.22441,0.44957,0.61319,0.80469,1,0.47205,0.49875,0.36384,0.27098,0.56757,0.07727,0.2378,0.525,0.39623,0.75163,0.5073,0.26609,0.72727,0,0.4816,0.67164,0.08854,0.21875,0.35855,0.24832,0.75163,0.71118,0.6416,0.35686,0.23091,0.62791,0.22441,0.44957,0.75109,0.80469,1,0.28884,0.27632,0.77188,0.19547,0.53716,0.40833,0.66667,0.54988,0.64286,0.57724,1,0.22353,0.56291,0.49455,0.43069,0,0.03505,0.26296,0.41555,0.78311,0.95824,0.15808,0.47807,0.45902,0.57143,0.15038,0.63134,0.85967,0.85967,0.89545,0.931,0.942,0.10345,0.16595,0.46921,0.66423,0.808,0.17308,0.39511,0.36047,0.26518,1,0.22814,0.62322,0.1671,0.33333,0.64865,1,0.71429,0.73515,0.56851,1,0.12131,0.20663,0.63512,0.59355,0.8383,beta
0.78189,0.02979,0.28161,0.29787,0.67308,0.3951,0.05323,0.0733,0.35533,0.30144,0.42169,0.29371,0.13636,0.25547,0.03784,0.50898,0.19718,0.31013,0.46667,0.06306,0.16642,0.32105,0.68046,0.26531,0.61301,0.29301,0.41618,0.07874,0.61095,0.58289,0.63672,0.95808,0.01553,0.3609,0.49554,0.68825,0.93694,0.05455,0.53354,0.65,0.77358,1,0.17883,0.77897,0.30682,0.50143,0.15951,0.67164,0.0625,0.52188,0.57237,0.7651,1,0.01553,0.3609,0.43529,0.51273,0.94574,0.07874,0.59078,0.71397,0.63672,0.95808,0.78993,0.18947,0.4695,0.46176,0.71284,0.19444,0.01587,0.43155,0.51082,0.69715,0.98321,0.05098,0.51987,0.62309,0.64109,0.91908,0.09691,0.41267,0.54111,0.64491,1,0.84895,0,0.15105,0,0.6391,0,0.02911,0.20478,0.5176,0.76107,0.972,0,0,0,0,0,0.05769,0.56008,0.38704,0.76518,1,0.60646,0.4218,0.46272,0.45702,0.27628,0.02381,0.45788,0.58416,0.62682,0.96216,0.04262,0.57505,0.55915,0.66935,0.91064,alfa
0.53086,0.01277,0.28161,0.30319,0.38462,0.24825,0.04183,0.38743,0.2335,0.41148,0.40964,0.18182,0.24026,0.22628,0.37297,0.34132,0.28169,0.50633,0.23333,0.23423,0.47826,0.36316,0.49425,0.47959,0.30822,0.37634,0.58382,0.01969,0.39769,0.49376,0.75977,1,0.02795,0.57143,0.53795,0.67386,0.95946,0.00455,0.54878,0.71667,0.77089,0.98039,0.4781,0.57082,0.34659,0.59312,0.32209,0.41493,0.00521,0.46562,0.57895,0.61074,0.98039,0.02795,0.599,0.5451,0.52727,0.96512,0.01969,0.50432,0.6179,0.75977,1,0.54267,0.30789,0.49072,0.41926,0.49324,0.45278,0.02857,0.56845,0.67532,0.76016,1,0.01961,0.45033,0.60784,0.66584,0.82081,0.00206,0.37236,0.58146,0.76008,0.99341,0.50234,0.20468,0.33372,0,0.55639,0.31797,0.01767,0.28482,0.58282,0.8414,0.949,0.13901,0.2306,0.45754,0.7228,0.991,0.01923,0.3279,0.49502,0.5081,1,0.41445,0.64218,0.509,0.31237,0.56757,0.04286,0.65201,0.71535,0.70845,1,0.01639,0.39376,0.54047,0.67581,0.94043,AsobreB
0.20165,0.09362,0.28161,0.37766,0.68269,0.26923,0.04183,0.17277,0.19289,0.55024,0.19277,0.41958,0.5,0.16058,0.41622,0.29341,0.25822,0.48734,0.18333,0.1982,0.22789,0.46842,0.37471,0.52381,0.30822,0.45699,0.44798,0.01575,0.61095,0.49198,0.73242,0.86826,0.02795,0.38596,0.57813,0.60911,1,0.06364,0.625,0.7,0.76011,0.96732,0.51095,0.46781,0.45739,0.50716,0.39571,0.43582,0.07292,0.56563,0.61184,0.70134,0.96732,0.02795,0.38596,0.51765,0.48364,1,0.01575,0.62536,0.60262,0.73242,0.86826,0.3523,0.63158,0.50663,0.32011,0.375,0.59167,0.02857,0.35731,0.57143,0.6748,1,0.05882,0.49669,0.46405,0.46287,0.9711,0.00619,0.49136,0.67414,0.72361,0.83077,0.28103,0.19152,0.5644,0,0.33083,0.20276,0.20998,0.26715,0.45238,0.64676,0.995,0.15302,0.18211,0.3535,0.88075,0.902,0.03846,0.27495,0.6113,0.60121,1,0.35932,0.69668,0.39332,0.32495,0.59459,0.04286,0.42125,0.70792,0.61224,1,0.04918,0.43275,0.43088,0.61452,0.97872,AsobreB
0.30453,0.03404,0.61494,0.26064,0.39423,0.28671,0,0.42932,0.37563,0.31579,0.09639,0.28671,0.16234,0.18248,0.30811,0.58683,0.26761,0.41772,0.26667,0.22523,0.13643,0.56053,0.42529,0.32993,0.65068,0.36828,0.40173,0.02756,0.31124,0.3262,0.59961,1,0.12112,0.69925,0.82143,0.83933,0.96396,0.06364,0.375,0.53889,0.62803,0.73203,0.31022,0.53219,0.52557,0.44699,0.29755,0.69851,0.07292,0.4125,0.44079,0.53691,0.73203,0.12112,0.69925,0.72157,0.58182,0.96899,0.02756,0.31124,0.39956,0.59961,1,0.65646,0.2,0.44032,0.28329,0.68581,0.30833,0.07302,0.49652,0.65584,0.70935,0.98082,0.02745,0.39735,0.52288,0.69802,1,0.02887,0.40883,0.52317,0.62956,0.90989,0.06674,0.35965,0.6452,0,0.12782,0.53456,0.35759,0.35759,0.37371,0.38826,0.393,0.03556,0.19397,0.32166,0.67782,0.779,0.06731,0.38697,0.66113,0.75709,1,0.5,0.58057,0.52185,0.40671,0.44745,0.10952,0.56044,0.7896,0.69096,0.95676,0.02295,0.32749,0.40349,0.70645,1,beta
0.59671,0,0.22414,0.48936,0.125,0.23077,0,0.48168,0.46701,0.25359,0.79518,0.27273,0.34416,0,0.35676,0.31737,0.30986,0.41772,0,0,0.06747,0.5,0.47356,0.33673,0.32877,0.44624,0.32081,0.30709,0.89914,0.54545,0.58789,1,0.07453,0.28321,0.23884,0.63789,0.7027,0.05,0.34756,0.81389,0.81132,0.83007,0.22993,0.6309,0.46023,0.36676,0.33436,0.46866,0.05729,0.33125,0.76645,0.7651,0.83007,0.07453,0.28321,0.2098,0.47455,0.74419,0.30709,0.89914,0.66812,0.58789,1,0.54705,0.26316,0.48276,0.33994,0.50676,0.32778,0.07619,0.47564,0.48701,0.76016,1,0.40784,0.21854,0.40523,0.47277,0.92486,0.02268,0.34549,0.62631,0.52015,0.82637,0.5082,0.15351,0.36885,0,0.6015,0.24424,0.15073,0.24636,0.57246,0.7724,0.868,0.43966,0.45366,0.47452,0.97699,0.961,0.11538,0.0998,0.31063,0.45547,1,0.44297,0.61374,0.33162,0.28512,0.48048,0.11429,0.47985,0.52475,0.6035,1,0.17049,0.48148,0.58157,0.66613,0.94468,alfa
0.47325,0,0.47126,0.35106,0.31731,0.23077,0,0.08377,0.58376,0.15789,0.19277,0.34266,0.1039,0.11679,0,0,1,0.62025,0.26667,0.44144,0.04498,0.49737,0.65057,0.07823,1,0.10484,0.40751,0.57874,0.78386,0.61854,0.64844,1,0.09627,0.49624,0.52902,0.74101,0.92793,0.06364,0.32622,0.01667,0.62803,0.78431,0.13139,0.69099,0.45739,0.59599,0.09816,0.90448,0.07292,0.30937,0.30592,0.70134,0.78431,0.09627,0.49624,0.36863,0.46364,0.93798,0.57874,0.78386,0.75764,0.64844,1,0.78118,0.2,0.46419,0.78187,0.83108,0.19722,0.09841,0.64733,0.58442,0.74187,0.96163,0.18824,0.2053,0.41612,0.43564,1,0.02887,0.25144,0.70703,0.50288,0.85495,0.36417,0.59942,0.15574,0.48571,0.12782,0.53917,0.40852,0.4605,0.54348,0.62513,0.689,0.08836,0.17672,0.3482,0.83996,0.984,0.14423,0.02037,0.18439,0.62348,1,0.57795,0.46445,0.6144,0.51572,0.3003,0.14762,0.61905,0.66832,0.69096,0.91351,0.26557,0.32749,0.42341,0.53548,1,AmaisB
0.41564,0,0.2931,0.4734,0.49038,0.17832,0.04943,0.26702,0.51269,0.48325,0.61446,0.35664,0.16234,0.27737,0.27568,0.22754,0.11737,0.32278,0.21667,0.45946,0.07196,0.63421,0.29425,0.42857,0.56507,0.62903,0.18786,0.09449,0.42363,0.53476,0.61328,1,0.03416,0.33333,0.23884,0.78417,0.94144,0.33636,0.67378,0.75278,0.63073,0.58824,0.5146,0.32833,0.6392,0.12607,0.73926,0.56119,0.38542,0.66563,0.90461,0.62416,0.91503,0.03416,0.33333,0.18431,0.44727,0.85271,0.09449,0.3487,0.62664,0.61328,1,0.32385,0.39737,0.72679,0.16997,0.39527,0.70278,0.03492,0.45476,0.50649,0.4187,0.90887,0.09412,0.5298,0.6732,0.59901,1,0.07423,0.25912,0.52317,0.54702,0.97143,0.50351,0.33333,0.22951,0,0.57895,0.47465,0.18399,0.27651,0.53727,0.89907,0.987,0.06789,0.10884,0.44374,0.76778,0.823,0.11538,0.16904,0.45681,0.42915,1,0.19582,0.70379,0.20823,0.29769,0.84685,0.05238,0.44689,0.57921,0.52187,0.79459,0.07869,0.61014,0.60274,0.68226,1,AsobreB
0.44856,0.01702,0.33908,0.44681,0.24038,0.30769,0.04943,0.39267,0.4264,0.30144,0.25301,0.37762,0.16234,0.15328,0.17838,0.17365,0.23474,0.58228,0.35,0.45045,0.31184,0.51579,0.43218,0.37755,0.43493,0.46774,0.43642,0.09449,0.75504,0.58645,0.85547,0.97605,0.00621,0.33835,0.39063,0.60911,1,0.06818,0.70732,0.78611,0.7035,0.94771,0.4562,0.45708,0.51136,0.45559,0.43865,0.49851,0.07813,0.60625,0.75,0.70134,0.94771,0.00621,0.29825,0.33529,0.29273,0.93411,0.09449,0.75504,0.71834,0.86328,1,0.47484,0.36842,0.50928,0.41076,0.54054,0.38611,0.00635,0.30394,0.35281,0.56911,0.95923,0.06275,0.73179,0.62745,0.57178,0.95376,0.04742,0.40883,0.84305,0.92131,1,0.60773,0.15936,0.26464,0.11429,0.6015,0.13364,0.02183,0.34823,0.57143,0.86612,0.987,0.15302,0.17565,0.75053,0.76569,0.766,0.02885,0.36253,0.36047,0.33401,1,0.3346,0.72512,0.39589,0.32704,0.54354,0.00952,0.28938,0.43317,0.43149,0.90811,0.05246,0.58869,0.52304,0.65161,0.96596,AsobreB
0.19342,0.04255,0.44828,0.41489,0.20192,0.27273,0.17871,0.46597,0.47716,0.34928,0.06024,0.18182,0.30519,0.18978,0.16757,0.28144,0.3662,0.1962,0.16667,0.74775,0.24138,0.51053,0.57701,0.17007,0.54795,0.17473,0.41618,0.01575,0.48415,0.54545,0.78711,1,0.05901,0.54637,0.65625,0.64508,0.83784,0.15455,0.57317,0.48611,0.66307,0.79739,0.35401,0.4485,0.60511,0.3553,0.19939,0.61493,0.125,0.5625,0.39474,0.5302,0.79739,0.12422,0.66416,0.57647,0.53636,0.86047,0.01575,0.46974,0.66812,0.77734,1,0.45952,0.23421,0.62865,0.32011,0.5473,0.55833,0.12698,0.46868,0.66883,0.76626,0.93765,0.03529,0.53974,0.54248,0.68069,0.9711,0.00619,0.42802,0.59193,0.59693,1,0.12178,0.28947,0.64637,0,0.15789,0.33641,0.23805,0.25988,0.28571,0.74562,0.75,0.03341,0.1347,0.431,0.49059,0.943,0.03846,0.52138,0.65449,0.65789,1,0.37452,0.56872,0.34704,0.37317,0.67568,0.19048,0.74725,0.81683,0.7551,0.85946,0.02951,0.33918,0.46326,0.6871,0.97872,beta
0.41152,0.6383,0.14368,0,0,0.61189,0.19011,0.13089,0.1269,0.47847,0,0.6993,0,0,0.40541,0.2994,0.23474,0.31646,0,0.22523,0.01349,0.22632,0.62989,0.45918,0.30137,0.25,0.37283,0.38976,0.70317,0.76827,0.81641,1,0.07143,0.42105,0.34152,0.3717,0.32432,0.33182,0.28354,0.63056,0.7062,0.6732,0.45255,0.61588,0.30682,0.34384,0.18712,0.52239,0.38021,0.26563,0.63158,0.63423,0.6732,0.07143,0.3584,0.25098,0.27273,0.4186,0.38976,0.70317,0.83188,0.81641,1,0.61707,0.51842,0.3183,0.4221,0.47973,0.41667,0.07302,0.33179,0.27706,0.42886,0.64029,0.2902,0.60265,0.68627,0.97772,1,0.66598,0.59117,0.75785,0.69866,0.94505,0.23419,0.10965,0.67799,0,0.38346,0.23502,0.38981,0.4158,0.46584,0.51493,0.55,0.94289,0.94289,0.95541,0.96757,0.925,0.23077,0.24236,0.30233,0.56478,1,0.68821,0.45498,0.43959,0.45912,0.30931,0.10952,0.30037,0.44059,0.46064,0.72973,0.40656,0.23587,0.5467,0.72742,1,small
0.52675,0.11064,0.59195,0.47872,0,0.31469,0.04943,0.19895,0.13198,0.36842,0.31325,0.18182,0.41558,0,0.27568,0.53892,0.23944,0.32278,0.21667,0.34234,0.07046,0.41053,0.68506,0.13946,0.62329,0.18548,0.49422,0.04724,0.57637,0.49911,0.83008,0.53892,0.07453,0.401,0.39063,0.56115,0.94144,0.28182,0.49085,0.80833,1,1,0.15693,0.71888,0.40057,0.42693,0.15644,0.60896,0.32292,0.47813,0.75987,1,1,0.07453,0.401,0.34314,0.37091,0.94961,0.04724,0.57637,0.61135,0.83008,0.53892,0.75274,0.34211,0.29708,0.69122,0.5777,0.20833,0.03492,0.40139,0.51948,0.61585,0.96882,0.1451,0.54305,0.54902,0.36634,1,0.15464,0.45873,0.89537,0.80806,0.88791,0.36066,0,0.63934,0,0.39098,0,0.54678,0.61331,0.83644,0.91143,0.962,0,0,0,0,0,0.11538,0.22607,0.29568,0.13563,1,0.69011,0.47156,0.41645,0.413,0.23423,0.05238,0.36264,0.49752,0.4723,0.92973,0.12131,0.49318,0.57908,0.82097,1,alfa
0.26337,0.04681,0.48851,0.45213,0.71154,0.25874,0.1635,0.33508,0.21827,0.35407,0.51807,0.14685,0.27922,0.23358,0.11351,0.31737,0.34742,0.46835,0.18333,0.0991,0.09445,0.38947,0.42759,0.54762,0.53425,0.5,0.30925,0.12205,0.38905,0.35651,0.50781,0.87425,0.02795,0.61404,0.73884,0.66667,1,0.23182,0.44207,0.68889,0.69272,0.79085,0.49635,0.47425,0.46307,0.32378,0.46319,0.5194,0.26563,0.42813,0.79276,0.72483,1,0.02795,0.77193,0.67059,0.49636,0.95736,0.12205,0.29971,0.27293,0.3418,0.87425,0.50985,0.36053,0.50398,0.30595,0.34797,0.51667,0.02857,0.56845,0.74026,0.67886,0.97362,0.12157,0.10265,0.36819,0.62871,0.87861,0.08454,0.29367,0.47085,0.47025,1,0.26112,0.38889,0.4274,0.31429,0.2406,0.447,0.0447,0.08836,0.14286,0.42739,0.479,0.18319,0.3556,0.66667,0.76778,0.894,0.09615,0.47047,0.65781,0.71255,1,0.41065,0.63507,0.23907,0.28302,0.54955,0.04286,0.90476,0.92574,0.72595,0.94054,0.10164,0.23392,0.39601,0.66129,0.91064,AmaisB
