@relation 'Statlog German Credit Data.arff'

@attribute att01 {A11,A12,A13,A14}
@attribute att11 numeric
@attribute att21 {A30,A31,A32,A33,A34}
@attribute att31 {A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410}
@attribute att41 numeric
@attribute att51 {A61,A62,A63,A64,A65}
@attribute att61 {A71,A72,A73,A74,A75}
@attribute att71 numeric
@attribute att81 {A91,A92,A93,A94,A95}
@attribute att91 {A101,A102,A103}
@attribute att101 numeric
@attribute att111 {A121,A122,A123,A124}
@attribute att121 numeric
@attribute att131 {A141,A142,A143}
@attribute att141 {A151,A152,A153}
@attribute att151 numeric
@attribute att161 {A171,A172,A173,A174}
@attribute att171 numeric
@attribute att181 {A191,A192}
@attribute att191 {A201,A202}
@attribute class {1,2}

@data
A14,0.29412,A34,A46,0.07412,A61,A75,1,A93,A101,1,A124,0.625,A143,A153,0.33333,A173,1,A191,A201,1
A12,0.20588,A34,A43,0.08501,A61,A75,0.66667,A92,A103,1,A121,0.51786,A141,A151,0.33333,A172,0,A192,A201,1
A11,0.23529,A34,A42,0.22131,A61,A75,0,A92,A101,1,A122,0.08929,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.11765,A34,A43,0.03995,A65,A75,1,A93,A101,1,A123,0.28571,A143,A152,0.33333,A173,0,A191,A201,1
A12,0.11765,A32,A40,0.39738,A65,A71,0,A92,A101,0.33333,A121,0.08929,A143,A151,0,A171,0,A191,A201,1
A11,0.47059,A32,A40,0.49637,A61,A74,0.33333,A93,A101,0,A123,0.08929,A143,A152,0,A173,0,A192,A201,2
A12,0.02941,A32,A43,0.01871,A61,A72,0.66667,A94,A101,0.66667,A121,0.125,A143,A152,0,A172,0,A191,A202,1
A14,0.11765,A34,A43,0.03742,A65,A75,1,A93,A101,1,A121,0.82143,A143,A152,1,A173,0,A191,A201,1
A12,0.55882,A31,A41,0.49703,A61,A71,0,A93,A101,0.33333,A124,0.64286,A141,A153,0,A174,0,A192,A201,1
A12,0.16176,A30,A40,0.08408,A61,A72,0.33333,A92,A101,0,A121,0.125,A143,A151,0.33333,A171,0,A191,A201,2
A12,0.05882,A32,A49,0.03615,A61,A72,0.66667,A94,A101,0.33333,A121,0.125,A143,A152,0,A173,0,A192,A201,1
A12,0.02941,A32,A43,0.01288,A61,A74,0.66667,A94,A103,0.66667,A121,0.16071,A141,A152,0,A172,0,A191,A201,1
A11,0.47059,A34,A41,0.51607,A61,A74,1,A93,A101,1,A123,0.08929,A143,A152,0.33333,A173,0,A192,A201,2
A11,0.64706,A32,A44,0.15412,A61,A73,0.66667,A93,A101,1,A123,0.625,A143,A152,0,A173,0,A191,A201,2
A11,0.64706,A32,A40,0.20254,A61,A74,1,A93,A101,1,A124,0.48214,A143,A153,0,A173,1,A191,A201,2
A12,0.47059,A33,A40,0.39518,A61,A73,0.33333,A92,A101,0.33333,A122,0.625,A143,A151,0,A173,0,A191,A201,1
A14,0.02941,A32,A44,0.05987,A63,A73,0,A91,A101,1,A121,0.76786,A143,A152,0,A173,0,A191,A201,1
A14,0.02941,A34,A43,0.07175,A61,A74,0,A92,A101,0.33333,A123,0.08929,A143,A151,0.33333,A173,0,A192,A201,1
A11,0.47059,A32,A410,0.85875,A61,A71,0.33333,A91,A102,0.66667,A123,0.42857,A143,A152,0,A174,0,A191,A201,1
A11,0.20588,A32,A43,0.06025,A61,A73,1,A94,A101,0.66667,A121,0.125,A141,A152,0,A173,0,A191,A201,2
A14,0.11765,A32,A40,0.04683,A61,A73,0.66667,A94,A101,0.33333,A121,0.14286,A143,A152,0.33333,A173,0,A192,A201,1
A13,0.11765,A32,A43,0.1522,A61,A73,0.66667,A94,A101,0,A123,0.08929,A143,A152,0,A173,0,A191,A201,1
A11,0.47059,A32,A42,0.13547,A61,A75,0.33333,A93,A101,0.33333,A122,0.39286,A141,A152,0,A173,1,A191,A201,2
A11,0.05882,A34,A40,0.02647,A61,A75,1,A93,A101,1,A121,0.5,A143,A152,0.33333,A172,0,A191,A201,1
A14,0.20588,A34,A42,0.19423,A61,A72,0.66667,A91,A101,0.33333,A123,0.28571,A143,A152,0.33333,A174,0,A192,A201,1
A11,0.25,A34,A40,0.07439,A61,A75,1,A94,A101,0.66667,A123,0.19643,A143,A152,0.33333,A173,0,A192,A201,1
A11,0.20588,A34,A40,0.20447,A61,A75,0,A92,A101,1,A121,0.25,A141,A151,0.66667,A173,0,A192,A201,2
A14,0.20588,A30,A49,0.21542,A61,A73,0.33333,A93,A101,0.33333,A123,0.30357,A142,A152,0.33333,A173,1,A191,A201,2
A11,0.47059,A32,A41,0.44487,A65,A75,0.66667,A93,A101,1,A124,0.5,A143,A153,0,A173,0,A191,A201,2
A12,0.64706,A33,A49,0.35386,A65,A73,1,A93,A101,1,A124,0.33929,A143,A153,0,A173,1,A192,A201,1
A14,0.29412,A33,A49,0.11693,A63,A73,1,A93,A101,0.33333,A123,0.44643,A143,A152,0.33333,A173,1,A192,A201,1
A11,0.20588,A32,A40,0.05315,A61,A72,1,A92,A101,0.66667,A123,0.07143,A143,A151,0,A173,0,A192,A201,2
A11,0.60294,A30,A49,0.6364,A61,A75,0.33333,A93,A101,1,A123,0.17857,A143,A151,0.33333,A173,0,A191,A201,2
A12,0.29412,A32,A43,0.26598,A65,A75,0.33333,A92,A101,1,A123,0.41071,A143,A152,0,A173,0,A192,A201,1
A13,0.16176,A32,A43,0.11428,A61,A72,0.33333,A92,A101,0.66667,A121,0.10714,A143,A152,0,A172,0,A191,A201,2
A11,0.11765,A30,A40,0.04578,A61,A73,1,A93,A101,1,A123,0.51786,A141,A152,0.33333,A173,0,A191,A201,2
A14,0.11765,A32,A43,0.035,A65,A73,1,A92,A101,0.33333,A123,0.03571,A143,A152,0,A173,0,A191,A201,1
A14,0,A32,A42,0.01931,A61,A72,0,A92,A101,0.66667,A121,0.07143,A143,A151,0,A172,1,A191,A201,1
A11,0.29412,A34,A41,0.14895,A61,A75,1,A93,A101,1,A122,0.78571,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.29412,A34,A43,0.12991,A61,A75,1,A94,A102,0.66667,A121,0.48214,A143,A152,0.33333,A173,0,A191,A201,1
A11,0.47059,A32,A42,0.27121,A61,A74,1,A93,A101,0.33333,A122,0.17857,A143,A152,0,A173,0,A191,A201,2
A14,0.25,A33,A41,0.15093,A61,A73,0.66667,A93,A101,0.33333,A121,0.16071,A142,A152,0.33333,A172,0,A191,A201,1
A14,0.20588,A32,A45,0.09316,A61,A72,1,A92,A101,1,A121,0.07143,A143,A152,0,A173,0,A191,A201,2
A14,0.29412,A31,A49,0.07203,A61,A74,1,A93,A101,1,A123,0.55357,A141,A152,0,A173,0,A192,A201,1
A14,0.20588,A32,A42,0.17454,A61,A75,1,A93,A101,1,A122,0.5,A141,A152,0.66667,A173,1,A192,A201,1
A12,0.25,A32,A42,0.20502,A65,A74,0.33333,A93,A101,0.66667,A123,0.28571,A143,A152,0,A173,0,A192,A201,1
A14,0.20588,A32,A40,0.35826,A65,A73,0.33333,A93,A101,1,A123,0.875,A143,A151,0.33333,A173,0,A191,A201,2
A14,0.29412,A32,A40,0.05497,A61,A72,1,A94,A101,0.33333,A121,0.16071,A143,A152,0,A173,0,A191,A201,1
A11,0.07353,A32,A43,0.0613,A61,A74,0.66667,A93,A101,1,A121,0.71429,A143,A152,0,A173,0,A191,A201,1
A11,0.11765,A32,A43,0.02526,A61,A75,1,A93,A101,1,A121,0.67857,A142,A152,0,A172,0,A191,A201,2
A11,0.23529,A34,A40,0.10922,A61,A73,1,A94,A103,0.33333,A122,0.25,A141,A151,0.33333,A173,0,A191,A202,2
A14,0.29412,A34,A41,0.20865,A65,A74,0.66667,A93,A101,1,A122,0.42857,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.16176,A34,A43,0.06718,A61,A73,1,A93,A101,1,A124,0.28571,A143,A153,0.33333,A173,0,A192,A201,1
A11,0.20588,A31,A40,0.06559,A61,A74,1,A93,A101,1,A124,0.23214,A143,A153,0.33333,A172,1,A191,A201,2
A14,0.47059,A33,A40,0.58463,A61,A75,0.33333,A93,A101,0.33333,A123,0.46429,A143,A152,0.33333,A173,1,A192,A201,1
A14,0.29412,A32,A40,0.06735,A62,A72,1,A94,A101,0.66667,A121,0.25,A143,A152,0,A173,0,A192,A201,1
A14,0.08824,A32,A48,0.03544,A65,A74,1,A92,A101,0.66667,A122,0.375,A143,A152,0,A173,0,A192,A201,1
A14,0.16176,A34,A42,0.17019,A61,A73,1,A93,A101,0.33333,A124,0.16071,A143,A153,0,A173,0,A192,A201,1
A11,0.16176,A32,A40,0.20408,A61,A73,0.66667,A92,A101,0.33333,A122,0.17857,A143,A152,0,A173,0,A192,A201,2
A14,0.07353,A32,A40,0.18306,A62,A73,0,A93,A103,0.33333,A121,0.125,A143,A151,0,A173,1,A191,A202,1
A14,0.29412,A34,A41,0.3056,A64,A73,1,A93,A101,0.33333,A121,0.14286,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.20588,A33,A49,0.10559,A61,A73,1,A94,A101,0.33333,A123,0.16071,A143,A152,0,A173,0,A192,A201,2
A11,0.29412,A32,A43,0.12045,A61,A72,1,A92,A101,1,A121,0.28571,A143,A152,0,A173,0,A192,A201,2
A14,0.33824,A34,A42,0.23528,A64,A72,1,A93,A101,0.33333,A121,0.23214,A142,A152,0.33333,A172,1,A192,A201,1
A14,0.08824,A32,A42,0.10785,A61,A73,0.33333,A93,A101,0.33333,A121,0.10714,A141,A151,0,A172,0,A191,A201,2
A14,0.16176,A32,A42,0.10845,A63,A73,0.33333,A92,A101,1,A123,0.01786,A143,A151,0,A173,0,A191,A201,1
A11,0.20588,A32,A43,0.1177,A61,A72,1,A92,A101,0,A123,0.14286,A142,A152,0,A173,0,A191,A201,1
A14,0.11765,A34,A42,0.16953,A61,A75,0.33333,A93,A101,1,A122,0.41071,A142,A152,0,A173,0,A191,A201,1
A14,0.47059,A32,A49,0.39391,A65,A75,0.66667,A93,A101,0.33333,A122,0.32143,A143,A152,0.33333,A173,0,A191,A201,1
A11,0.11765,A32,A42,0.02212,A61,A75,1,A92,A101,1,A122,0.08929,A143,A151,0,A173,0,A191,A201,1
A14,0.47059,A33,A42,0.40872,A63,A74,0.33333,A92,A101,1,A123,0.375,A143,A152,0.33333,A173,0,A192,A201,1
A13,0.02941,A34,A40,0.06014,A61,A75,0,A93,A101,1,A121,0.48214,A143,A152,0.33333,A173,1,A191,A202,1
A11,0.29412,A34,A49,0.06229,A62,A74,1,A93,A101,0,A121,0.125,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.16176,A32,A44,0.03433,A65,A72,1,A92,A101,0,A121,0.08929,A143,A152,0,A173,0,A191,A201,1
A11,0.11765,A32,A42,0.18378,A61,A73,0.33333,A93,A102,0.33333,A122,0.17857,A143,A152,0,A172,1,A191,A201,1
A12,0.10294,A34,A40,0.05899,A64,A73,1,A92,A101,1,A123,0.375,A143,A152,0.33333,A173,0,A191,A201,1
A11,0.20588,A31,A43,0.09299,A61,A72,0.66667,A93,A102,1,A124,0.30357,A141,A153,0,A174,0,A192,A201,1
A14,0.47059,A32,A43,0.18405,A61,A75,1,A93,A101,0.33333,A123,0.16071,A143,A152,0,A173,0,A191,A201,1
A11,0.07353,A32,A40,0.06449,A61,A72,0.66667,A93,A101,0.33333,A124,0.14286,A143,A153,0,A174,0,A192,A201,2
A14,0.38235,A34,A43,0.35721,A65,A74,0.33333,A93,A101,0.66667,A122,0.30357,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.29412,A32,A41,0.4162,A61,A74,0.66667,A93,A101,0.66667,A123,0.33929,A143,A152,0,A174,0,A192,A201,1
A14,0.29412,A32,A41,0.4967,A65,A73,0.33333,A91,A101,1,A124,0.51786,A143,A153,0,A173,0,A192,A201,1
A12,0.38235,A34,A40,0.10625,A65,A75,1,A93,A101,1,A121,0.30357,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.20588,A34,A43,0.04666,A61,A71,1,A92,A101,1,A123,0.82143,A143,A152,0.33333,A171,0,A191,A201,1
A12,0.29412,A32,A42,0.20948,A61,A74,0.66667,A91,A101,0.66667,A123,0.42857,A143,A152,0,A173,0,A192,A201,2
A11,0.11765,A32,A46,0.02999,A61,A72,1,A92,A101,1,A122,0.60714,A143,A152,0,A173,0,A191,A201,2
A12,0.29412,A34,A49,0.14169,A65,A74,1,A93,A101,0.66667,A124,0.26786,A143,A152,0.33333,A173,1,A192,A201,1
A12,0.64706,A32,A49,0.84857,A61,A73,0.33333,A93,A101,0.33333,A123,0.07143,A143,A152,0,A173,0,A192,A201,2
A14,0.47059,A34,A40,0.35017,A61,A75,1,A93,A101,1,A123,0.26786,A143,A152,0.33333,A174,0,A192,A201,1
A14,0.35294,A31,A41,0.41675,A65,A72,0.66667,A93,A103,1,A121,0.375,A141,A151,0.33333,A173,1,A192,A201,1
A11,0.33824,A34,A49,0.12061,A61,A75,1,A93,A101,1,A123,0.42857,A142,A152,1,A174,1,A192,A201,1
A14,0.16176,A34,A43,0.08688,A61,A75,1,A93,A101,1,A123,0.48214,A143,A152,0.33333,A173,0,A192,A201,1
A11,0.11765,A34,A40,0.1057,A61,A73,1,A93,A101,1,A122,0.33929,A141,A152,0.33333,A172,0,A191,A202,1
A12,0.47059,A34,A41,0.30538,A61,A73,0.66667,A93,A101,1,A123,0.26786,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.20588,A34,A43,0.05057,A65,A73,1,A93,A101,0.66667,A122,0.17857,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.47059,A33,A41,0.47854,A65,A74,0.66667,A93,A101,0.33333,A123,0.21429,A142,A152,0,A174,1,A192,A201,1
A11,0.25,A32,A43,0.12964,A61,A72,1,A92,A101,1,A122,0.16071,A143,A151,0,A174,0,A192,A201,1
A14,0.11765,A34,A42,0.07384,A64,A74,0.66667,A92,A101,0.33333,A122,0.28571,A143,A152,0,A173,0,A191,A202,1
A14,0.16176,A32,A42,0.10653,A65,A74,0,A92,A101,1,A121,0.25,A141,A151,0,A172,0,A191,A201,1
A11,0.20588,A32,A42,0.21476,A61,A73,0.33333,A93,A102,0.66667,A123,0.41071,A143,A152,0,A173,0,A191,A201,2
A11,0.17647,A34,A40,0.13068,A61,A75,0.33333,A93,A103,1,A122,0.42857,A141,A151,0,A173,0,A192,A201,2
A14,0.23529,A34,A40,0.178,A65,A72,0.33333,A91,A101,1,A121,0.44643,A143,A152,0.33333,A173,0,A192,A201,1
A14,0.47059,A34,A41,0.56273,A65,A75,0.33333,A93,A101,1,A124,0.41071,A143,A153,0.33333,A173,0,A191,A201,1
A14,0.16176,A32,A43,0.06251,A65,A73,1,A94,A101,0.33333,A121,0.375,A143,A151,0,A173,0,A192,A201,1
A14,0.29412,A32,A43,0.05656,A61,A75,1,A93,A101,0,A121,0.30357,A143,A152,0,A174,0,A192,A201,1
A11,0.11765,A32,A43,0.04716,A61,A73,0.33333,A93,A101,0.33333,A121,0.01786,A143,A151,0,A174,1,A192,A201,1
A11,0.25,A32,A40,0.1933,A65,A74,0.33333,A93,A102,0.33333,A121,0.08929,A143,A152,0,A172,0,A191,A202,1
A12,0.47059,A32,A46,0.19044,A65,A73,0.33333,A94,A101,0.33333,A123,0.14286,A143,A152,0,A173,0,A191,A201,1
A14,0.16176,A33,A41,0.184,A61,A72,0,A92,A101,0.33333,A122,0.48214,A143,A152,0.33333,A172,0,A191,A201,1
A12,0.07353,A32,A40,0.16204,A65,A73,0,A92,A101,0.33333,A121,0.25,A143,A152,0,A172,0,A191,A201,1
A14,0.47059,A33,A43,0.23132,A61,A73,1,A92,A101,1,A121,0.26786,A143,A152,0.33333,A173,0,A191,A201,1
A12,0.29412,A34,A42,0.24684,A61,A72,0.33333,A92,A101,1,A123,0.10714,A141,A152,0,A172,0,A191,A201,2
A12,0.38235,A32,A43,0.15082,A65,A75,0.33333,A92,A101,1,A123,0.10714,A143,A152,0,A173,0,A191,A201,1
A14,0.10294,A32,A49,0.1041,A64,A75,0,A91,A101,0.33333,A121,0.16071,A143,A152,0,A173,0,A192,A201,1
A11,0.29412,A31,A49,0.16017,A61,A73,1,A93,A101,0.33333,A122,0.21429,A143,A151,0,A173,0,A192,A201,2
A12,0.64706,A30,A410,1,A61,A73,0,A92,A101,0.33333,A122,0.23214,A141,A152,0,A174,0,A192,A202,2
A14,0.08824,A32,A41,0.14295,A62,A73,0,A93,A102,0.33333,A121,0.23214,A143,A152,0,A173,1,A191,A201,1
A11,0.02941,A32,A40,0.80588,A61,A75,0,A93,A101,1,A124,0.875,A141,A152,0,A174,0,A192,A201,2
A11,0.29412,A32,A42,0.11604,A62,A71,0,A91,A101,0,A122,0.25,A143,A152,0,A173,0,A191,A201,2
A11,0.29412,A32,A42,0.1703,A61,A75,1,A93,A101,0.33333,A122,0.35714,A143,A151,0,A174,0,A192,A201,2
A14,0.20588,A34,A42,0.08622,A61,A73,1,A92,A101,0.33333,A124,0.16071,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.64706,A33,A43,0.68774,A63,A74,1,A93,A101,0,A123,0.32143,A143,A152,0,A174,0,A192,A201,1
A11,0.07353,A32,A43,0.06141,A61,A72,0.66667,A92,A101,1,A122,0.05357,A143,A151,0,A173,0,A191,A201,2
A12,0.11765,A32,A40,0.0964,A61,A74,0.66667,A93,A101,1,A122,0.19643,A143,A151,0,A173,1,A192,A201,1
A11,0.29412,A31,A42,0.36437,A61,A72,0.33333,A91,A101,0,A122,0.64286,A141,A152,0,A173,0,A192,A201,2
A11,0.11765,A31,A40,0.0246,A61,A72,1,A93,A101,0.33333,A123,0.48214,A141,A152,0.33333,A173,0,A192,A201,2
A11,0.20588,A34,A42,0.04396,A61,A72,1,A92,A101,1,A122,0.03571,A143,A151,0,A173,0,A191,A201,1
A11,0.64706,A32,A41,0.55282,A61,A74,1,A93,A101,1,A124,0.35714,A142,A153,0.66667,A173,1,A192,A201,2
A14,0.38235,A32,A43,0.08897,A65,A75,1,A93,A101,1,A123,0.69643,A143,A152,0,A173,0,A192,A201,1
A11,0.11765,A33,A40,0.0602,A61,A73,1,A93,A101,0.33333,A121,0.42857,A143,A152,0.33333,A172,1,A191,A201,1
A11,0.29412,A32,A42,0.08237,A61,A72,1,A93,A102,0,A122,0.08929,A143,A152,0,A172,0,A191,A202,1
A12,0.07353,A32,A43,0.07813,A61,A72,1,A92,A101,0.33333,A123,0.05357,A143,A152,0,A173,0,A192,A201,2
A14,0.07353,A34,A40,0.05359,A61,A73,0.66667,A93,A101,0,A121,0.19643,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.11765,A34,A43,0.01497,A63,A75,1,A93,A101,1,A122,0.41071,A143,A152,0.33333,A173,1,A192,A201,1
A11,0.11765,A32,A43,0.06867,A61,A73,1,A92,A101,0,A123,0.07143,A141,A152,0,A173,0,A191,A201,1
A12,0.38235,A33,A43,0.09183,A62,A72,1,A93,A101,0.66667,A124,0.19643,A142,A152,0.33333,A174,0,A191,A201,2
A13,0.07353,A32,A43,0.02724,A61,A73,0.66667,A92,A101,0.33333,A121,0.16071,A143,A152,0,A172,0,A191,A201,2
A12,0.02941,A32,A43,0.09976,A61,A72,1,A94,A101,0.66667,A123,0.19643,A143,A151,0,A174,0,A192,A201,1
A12,0.82353,A32,A46,0.33223,A61,A73,1,A93,A101,1,A124,0.41071,A143,A153,0,A173,0,A191,A201,2
A14,0.29412,A34,A41,0.36272,A65,A73,0.33333,A93,A101,1,A122,0.48214,A143,A152,0.33333,A174,1,A192,A201,1
A14,0.11765,A32,A40,0.18031,A65,A72,0.33333,A93,A101,0.66667,A122,0.46429,A143,A152,0,A174,1,A192,A201,1
A14,0.08824,A32,A40,0.07131,A61,A73,0.66667,A93,A101,0.33333,A121,0.21429,A143,A152,0,A172,1,A191,A202,1
A14,0.29412,A32,A42,0.03736,A65,A74,1,A93,A101,0.33333,A123,0.21429,A142,A152,0,A173,0,A192,A201,1
A14,0,A34,A40,0.0663,A61,A74,0.33333,A93,A101,0,A121,0.41071,A143,A152,0.66667,A172,1,A191,A201,1
A11,0.16176,A32,A42,0.08776,A61,A72,1,A92,A103,0,A122,0.48214,A143,A151,0,A173,0,A191,A201,1
A12,0.64706,A30,A40,0.44613,A63,A72,0,A92,A101,0,A123,0.19643,A143,A152,0.33333,A173,0,A191,A201,1
A11,0.29412,A31,A42,0.17052,A63,A72,1,A93,A101,1,A124,0.19643,A143,A153,0,A173,1,A192,A201,2
A14,0.11765,A32,A40,0.14356,A65,A71,1,A93,A101,1,A124,0.33929,A143,A152,0,A174,0,A192,A201,1
A14,0.20588,A32,A42,0.0706,A61,A72,1,A94,A102,0,A122,0.42857,A143,A152,0,A172,1,A191,A201,2
A14,0.29412,A32,A43,0.18548,A62,A75,0.33333,A93,A101,1,A123,0.21429,A143,A152,0.33333,A173,0,A191,A201,2
A12,0.20588,A34,A49,0.18378,A61,A71,0.66667,A94,A101,0.66667,A123,0.375,A143,A152,0.66667,A171,1,A192,A201,1
A11,0.47059,A33,A49,0.10427,A61,A74,0.33333,A93,A101,0,A123,0.08929,A143,A152,0.33333,A173,0,A192,A201,2
A12,0.29412,A32,A41,0.21256,A63,A72,0.66667,A92,A101,1,A123,0.16071,A143,A151,0,A173,0,A191,A201,2
A14,0.47059,A32,A42,0.59007,A61,A71,1,A92,A101,0.33333,A123,0.125,A143,A152,0.33333,A174,0,A192,A201,2
A11,0.11765,A32,A40,0.0904,A61,A73,1,A92,A103,1,A122,0.17857,A143,A152,0,A173,0,A192,A201,1
A11,0.29412,A34,A43,0.05398,A64,A75,1,A92,A101,1,A122,0.67857,A143,A151,0.33333,A174,0,A192,A201,1
A13,0.38235,A34,A43,0.18741,A65,A75,1,A93,A101,1,A122,0.53571,A142,A152,0.33333,A172,0,A191,A201,1
A12,0.07353,A34,A43,0.04974,A61,A75,0.33333,A93,A101,1,A121,0.32143,A143,A152,0.66667,A172,0,A191,A201,1
A11,0.35294,A32,A40,0.20667,A61,A73,0.66667,A93,A101,0.33333,A123,0.46429,A143,A152,0,A172,0,A191,A201,2
A12,0.29412,A32,A42,0.15511,A62,A75,1,A93,A101,1,A124,0.19643,A143,A153,0,A173,0,A191,A201,1
A14,0.02941,A34,A43,0.08199,A61,A75,0.33333,A94,A101,0.33333,A121,0.19643,A143,A151,0.33333,A173,0,A191,A201,1
A12,0.25,A33,A40,0.11571,A61,A73,0,A91,A101,1,A122,0.5,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.16176,A32,A40,0.18191,A65,A73,0.66667,A93,A101,0.33333,A124,0.17857,A143,A152,0,A173,0,A191,A201,1
A14,0.29412,A32,A43,0.11814,A63,A75,0.66667,A93,A101,0.33333,A123,0.28571,A141,A152,0.33333,A173,0,A192,A201,2
A12,0.02941,A32,A45,0.01122,A61,A72,0.66667,A94,A101,0,A122,0.05357,A143,A152,0,A172,0,A191,A201,1
A12,0.38235,A32,A43,0.08061,A65,A73,1,A92,A101,0,A123,0.125,A143,A152,0,A173,0,A191,A201,1
A12,0.33824,A34,A43,0.1249,A63,A73,1,A93,A101,0.33333,A122,0.07143,A143,A152,0.33333,A172,0,A191,A201,2
A14,0.16176,A32,A43,0.18257,A61,A75,1,A92,A101,0.33333,A123,0.625,A141,A151,0,A174,0,A192,A201,1
A14,0.55882,A32,A43,0.38054,A65,A74,0.33333,A94,A101,1,A122,0.17857,A143,A151,0,A173,0,A192,A201,1
A11,0.10294,A34,A40,0.20298,A61,A73,0,A93,A101,0.33333,A121,0.375,A143,A152,0.33333,A172,1,A191,A201,1
A12,0.16176,A32,A45,0.06955,A62,A73,1,A93,A103,0.33333,A121,0.05357,A143,A152,0,A173,0,A191,A201,1
A14,0.29412,A32,A40,0.39303,A61,A73,0,A93,A101,1,A122,0.42857,A143,A152,0,A172,1,A191,A201,1
A11,0.29412,A31,A40,0.05189,A61,A71,0,A92,A102,1,A124,0.17857,A143,A151,0.33333,A171,0,A191,A201,2
A11,0.82353,A32,A49,0.38775,A61,A75,1,A93,A102,1,A124,0.30357,A143,A151,0,A173,0,A191,A201,2
A14,0.38235,A34,A43,0.14202,A61,A73,1,A92,A101,0.33333,A123,0.25,A143,A152,0,A173,0,A192,A201,1
A13,0.29412,A32,A43,0.05546,A63,A73,0.66667,A92,A101,0.66667,A123,0.67857,A143,A152,0,A172,0,A191,A201,1
A12,0.02941,A32,A43,0.02768,A61,A73,0.33333,A92,A103,0.66667,A121,0.80357,A143,A152,0,A173,0,A191,A201,1
A12,0.20588,A33,A49,0.11979,A65,A75,1,A93,A101,0.33333,A122,0.41071,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.29412,A33,A40,0.12589,A61,A75,1,A93,A101,1,A123,0.5,A143,A152,0.33333,A172,1,A191,A201,2
A12,0.16176,A31,A40,0.05579,A62,A73,0.33333,A94,A101,0.33333,A122,0.10714,A143,A151,0,A173,0,A191,A201,2
A12,0.38235,A34,A42,0.44767,A61,A74,0.33333,A93,A101,0.33333,A122,0.53571,A143,A152,0,A173,0,A191,A201,2
A14,0.64706,A32,A49,0.25278,A61,A71,0.66667,A93,A101,0.33333,A123,0.25,A141,A151,0,A174,0,A192,A201,2
A13,0.25,A32,A40,0.14708,A62,A73,0,A92,A101,0,A123,0.16071,A141,A152,0,A174,0,A192,A201,1
A11,0.47059,A32,A41,0.43903,A61,A73,0.33333,A93,A101,0.33333,A122,0.125,A143,A152,0,A173,1,A191,A201,2
A14,0.29412,A34,A42,0.09783,A61,A74,0.33333,A93,A101,0.33333,A122,0.19643,A143,A152,0.33333,A172,0,A191,A201,1
A11,0.16176,A34,A42,0.06509,A61,A73,1,A92,A101,0.66667,A122,0.10714,A143,A151,0.33333,A173,0,A191,A201,1
A13,0.55882,A30,A49,0.33229,A61,A72,0.33333,A91,A101,0,A122,0.25,A143,A152,0.33333,A173,0,A191,A201,1
A14,0.13235,A32,A43,0.06377,A62,A71,0.33333,A92,A101,1,A121,0.80357,A143,A152,0,A173,0,A191,A201,1
A11,0.29412,A32,A41,0.34824,A61,A71,1,A93,A101,0.33333,A124,0.17857,A143,A153,0,A174,0,A192,A201,1
A12,0.29412,A34,A43,0.08215,A61,A75,1,A93,A101,0.33333,A122,0.51786,A143,A152,0.33333,A172,0,A191,A201,1
A14,0.11765,A34,A46,0.1824,A65,A72,0.33333,A93,A101,0,A122,0.32143,A143,A152,0.33333,A172,1,A191,A201,1
A14,0.16176,A31,A43,0.07258,A62,A75,1,A93,A101,1,A123,0.26786,A141,A152,0,A172,1,A191,A201,1
A11,0.20588,A32,A43,0.09277,A65,A74,0.33333,A94,A101,1,A123,0.07143,A143,A151,0.33333,A172,0,A191,A201,1
A11,0.47059,A32,A42,0.20408,A61,A71,1,A93,A101,0.66667,A122,0.19643,A143,A152,0,A174,0,A192,A201,1
A14,0.11765,A32,A40,0.11775,A65,A75,1,A93,A101,0.66667,A123,0.55357,A143,A152,0,A173,0,A192,A201,1
A14,0.11765,A32,A42,0.08177,A61,A74,0.66667,A92,A101,1,A121,0.21429,A143,A152,0,A172,0,A191,A201,1
A11,0.38235,A32,A41,0.19847,A61,A73,1,A91,A101,1,A122,0.375,A143,A152,0,A174,0,A192,A201,1
A14,0.11765,A32,A43,0.03048,A61,A75,1,A93,A101,1,A123,0.33929,A143,A152,0,A173,0,A191,A201,1
A11,0.60294,A32,A43,0.08776,A61,A73,1,A93,A101,1,A124,0.07143,A143,A153,0,A173,0,A192,A201,2
A12,0.60294,A34,A41,0.23803,A62,A71,0.66667,A93,A101,1,A123,0.14286,A143,A152,0,A173,0,A191,A201,1
