@relation 'Connectionist Bench Sonar.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute class {M,R}

@data
0.12979,0.07158,0.09067,0.05777,0.10043,0.15802,0.14692,0.23109,0.3477,0.432,0.6376,0.73315,0.60587,0.3266,0.28468,0.3793,0.42182,0.3654,0.37808,0.46554,0.71237,0.93712,1,0.98269,0.99303,0.90759,0.81479,0.68681,0.44562,0.28422,0.22234,0.39991,0.38612,0.32814,0.12499,0.18579,0.31238,0.31028,0.55998,0.58693,0.33248,0.04786,0.40489,0.43636,0.58715,0.49904,0.37468,0.25726,0.30288,0.32364,0.1245,0.04565,0.34026,0.37135,0.37642,0.32821,0.30398,0.27231,0.31129,0.14319,M
0.20575,0.05015,0.03351,0.01308,0.10905,0.2408,0.34984,0.23418,0.43077,0.48048,0.55891,0.70457,0.72736,0.42539,0.3215,0.28435,0.30432,0.29673,0.42436,0.6082,0.68845,0.82762,0.83565,0.84756,0.91168,0.99835,1,0.74722,0.4583,0.35272,0.36698,0.47967,0.39567,0.30556,0.05411,0.28276,0.40684,0.2898,0.2627,0.27418,0.02096,0.22198,0.4473,0.59856,0.6207,0.35395,0.23886,0.15124,0.05654,0.07152,0.04084,0.06847,0.25714,0.20175,0.01814,0.12821,0.03409,0.00686,0.22039,0.08545,M
0.45723,0.30133,0.14389,0.06538,0.02993,0.31121,0.26569,0.4108,0.48675,0.54154,0.62172,0.79074,0.76609,0.41972,0.30304,0.3389,0.37571,0.36364,0.50347,0.70013,0.7578,0.85298,0.86097,0.92173,1,0.96277,0.9813,0.72828,0.40726,0.24555,0.30496,0.36913,0.31219,0.28098,0.06556,0.36734,0.46993,0.32287,0.15244,0.11166,0.09959,0.31319,0.57688,0.60886,0.46389,0.19515,0.07063,0.12159,0.15699,0.10424,0.15339,0.05706,0.05195,0.22515,0.14966,0.23333,0.2358,0.18764,0.10744,0.10393,M
0.13717,0.06815,0.10808,0.06467,0.08369,0.09164,0.17614,0.18699,0.24641,0.35149,0.37459,0.42087,0.49215,0.28143,0.26954,0.18777,0.15045,0.19314,0.32337,0.51755,0.70584,0.82803,0.87962,0.95082,0.96281,1,0.96565,0.86249,0.78653,0.61063,0.53068,0.41024,0.21905,0.28426,0.34418,0.425,0.48349,0.42976,0.35779,0.31961,0.18078,0.13773,0.25656,0.20227,0.09383,0.17745,0.14433,0.01557,0.11762,0.18424,0.1245,0.06562,0.13506,0.37135,0.23356,0.07949,0.15057,0.23341,0.22314,0.06928,M
0.13422,0.16631,0.12122,0.00428,0.04666,0.14163,0.19318,0.11533,0.18984,0.22623,0.20488,0.32737,0.42565,0.31185,0.27365,0.19275,0.08424,0.15678,0.30465,0.34996,0.39734,0.53154,0.62361,0.7155,0.78002,0.77795,0.87887,0.95698,0.89752,0.66241,0.61319,0.57021,0.48105,0.45193,0.22277,0.13357,0.15537,0.14131,0.31151,0.42527,0.30677,0.24652,0.15595,0.03285,0.04237,0.09476,0.14143,0.2327,0.18627,0.06909,0.09064,0.17974,0.23896,0.09357,0.11791,0.17436,0.10795,0.09611,0.12672,0.11085,M
0.2795,0.17745,0.14159,0.11721,0.13442,0.35313,0.24973,0.16472,0.22849,0.34964,0.39543,0.46424,0.46293,0.37929,0.33313,0.2127,0.17998,0.1946,0.30381,0.41973,0.62837,0.66343,0.68284,0.75607,0.76895,0.6439,0.72403,0.77707,0.96134,1,0.82877,0.57897,0.5179,0.5062,0.29508,0.28397,0.20698,0.06,0.20198,0.33889,0.35831,0.46716,0.41898,0.1193,0.16676,0.07762,0.13872,0.29021,0.29682,0.06061,0.11753,0.19686,0.09091,0.30409,0.05896,0.14872,0.27841,0.14874,0.14325,0.18707,M
0.21755,0.09216,0.13732,0.03162,0.22749,0.46359,0.29031,0.36318,0.40412,0.61762,0.69942,0.78766,0.7478,0.3893,0.22209,0.16507,0.20184,0.24364,0.496,0.66802,0.8105,0.87527,0.74568,0.75576,0.7082,0.70129,0.86196,0.94946,0.83239,0.54512,0.423,0.43642,0.39515,0.31203,0.10883,0.14083,0.18708,0.20973,0.50622,0.55022,0.13098,0.28706,0.44161,0.57897,0.65738,0.27441,0.14035,0.36897,0.39525,0.10788,0.24801,0.2796,0.14026,0.12573,0.16553,0.08462,0.03409,0.12128,0.18182,0.11085,M
0.30088,0.13502,0.22799,0.01189,0.25437,0.23408,0.25108,0.2796,0.35347,0.36937,0.44279,0.59437,0.50353,0.37816,0.29431,0.30633,0.25655,0.27792,0.20135,0.50985,0.66294,0.62376,0.55749,0.67268,0.58852,0.82509,0.99065,0.91632,0.79759,0.64983,0.56131,0.77825,0.58395,0.25045,0.01289,0.17329,0.2939,0.45513,0.56768,0.45065,0.54268,0.86972,0.79697,0.72958,0.81732,0.49273,0.45744,0.68853,0.6416,0.43152,0.36554,0.23966,0.07792,0.24269,0.26077,0.18205,0.15057,0.04119,0.1157,0.0254,M
0.059,0.12945,0.17214,0.08393,0.13847,0.25181,0.26596,0.29526,0.37272,0.51938,0.55863,0.62471,0.7514,0.41559,0.33123,0.3393,0.31883,0.25725,0.37534,0.66107,0.75232,0.65954,0.54466,0.58969,0.63975,0.84734,0.98099,0.93619,0.84121,0.58176,0.53635,0.7286,0.57755,0.32136,0.02997,0.31018,0.35414,0.36373,0.56346,0.45719,0.31164,0.52955,0.55632,0.62239,0.72278,0.26769,0.2787,0.61006,0.53205,0.30424,0.35558,0.24679,0.03636,0.26901,0.28798,0.09231,0.1108,0.06178,0.08264,0.06236,M
0.05973,0.1706,0.21912,0.14979,0.20796,0.22306,0.24946,0.45976,0.36591,0.40598,0.5297,0.71981,0.679,0.39744,0.3555,0.33432,0.28173,0.26701,0.40574,0.70719,0.8047,0.80605,0.6466,0.68835,0.76926,0.85549,1,0.99393,0.87754,0.62523,0.5879,0.67446,0.47202,0.26953,0.00788,0.33024,0.30789,0.38993,0.62302,0.52941,0.26091,0.56667,0.62149,0.63399,0.75263,0.30389,0.25371,0.56544,0.47804,0.16242,0.30876,0.32668,0.18961,0.39181,0.37188,0.02051,0.30114,0.07551,0.1157,0.02771,M
0.18732,0.16159,0.16097,0.1543,0.316,0.53776,0.60335,0.54443,0.52125,0.82969,0.90543,0.79763,0.71844,0.31566,0.19771,0.27417,0.26816,0.31678,0.57385,0.73523,0.89028,0.81055,0.69365,0.73138,0.71322,0.80769,0.88623,0.98147,0.81524,0.45116,0.29657,0.26634,0.20004,0.28606,0.14851,0.31008,0.16597,0.31278,0.59266,0.43649,0.09508,0.43895,0.60197,0.61543,0.5,0.12617,0.2222,0.53459,0.5477,0.36364,0.34462,0.22682,0.5039,0.39474,0.17007,0.10513,0.11364,0.05492,0.14876,0.11778,M
0.23968,0.26532,0.12024,0.04731,0.09485,0.24859,0.33929,0.39581,0.38087,0.57257,0.70268,0.74809,0.773,0.37558,0.29281,0.29646,0.27686,0.24353,0.52062,0.77868,0.86836,0.86372,0.69344,0.68354,0.72203,0.86695,1,0.98106,0.89692,0.57899,0.48523,0.55796,0.43148,0.28574,0.05636,0.21865,0.13678,0.37174,0.60573,0.55327,0.2271,0.52674,0.49101,0.55682,0.69548,0.2607,0.17023,0.40851,0.45734,0.17455,0.32769,0.18973,0.03636,0.16667,0.21088,0.09744,0.15341,0.10984,0.08815,0.12009,M
0.14307,0.0793,0.13009,0.06253,0.16003,0.39694,0.38014,0.29702,0.44025,0.54354,0.45583,0.50308,0.5411,0.31329,0.33103,0.28903,0.20464,0.10452,0.31096,0.40368,0.46142,0.35354,0.40437,0.47382,0.61137,0.69776,0.64534,0.76214,0.79515,0.84841,0.95815,0.74197,0.45931,0.33884,0.121,0.10756,0.1183,0.14942,0.34092,0.58954,0.65177,0.61306,0.71279,0.64764,1,0.80965,0.73687,0.82689,0.7996,0.61818,0.05378,0.09986,0.50909,0.27485,0.07483,0.06923,0.16761,0.19222,0.19008,0.08314,M
0.26032,0.11702,0.02891,0.12078,0.1755,0.15507,0.25352,0.31268,0.30934,0.34763,0.3753,0.39552,0.35598,0.30051,0.27716,0.2414,0.169,0.16145,0.24532,0.27708,0.31535,0.31745,0.3872,0.4646,0.46803,0.59522,0.82498,0.94422,1,0.83221,0.54954,0.49326,0.49596,0.39809,0.17562,0.14506,0.18139,0.14069,0.06937,0.2317,0.38877,0.53639,0.50938,0.26153,0.28575,0.29992,0.33321,0.44235,0.49016,0.27152,0.1504,0.13837,0.04935,0.02339,0.11565,0.22564,0.01705,0.18993,0.30028,0.10624,M
0.05457,0.11487,0.07654,0.04256,0.03982,0.19968,0.39367,0.25777,0.22124,0.28686,0.3848,0.41882,0.36836,0.23451,0.18447,0.13128,0.11481,0.2134,0.29087,0.32352,0.29964,0.29455,0.35509,0.51644,0.63207,0.74744,0.8691,1,0.98032,0.67711,0.48948,0.51854,0.51265,0.38474,0.16621,0.10776,0.13328,0.0965,0.12777,0.27386,0.31766,0.54408,0.48946,0.16349,0.20742,0.14975,0.26892,0.41479,0.36143,0.21333,0.19821,0.12553,0.25455,0.24269,0.04308,0.10256,0.05114,0.15103,0.16253,0.02771,M
0.10546,0.09987,0.04435,0.10366,0.23358,0.35555,0.3869,0.25667,0.24019,0.25883,0.29378,0.36386,0.41241,0.27978,0.22018,0.1611,0.21863,0.28312,0.3238,0.38816,0.39587,0.35947,0.42619,0.59984,0.71527,0.7351,0.86406,1,0.98123,0.70033,0.58485,0.42552,0.34432,0.32337,0.17603,0.13246,0.14422,0.09275,0.13652,0.26765,0.2198,0.33223,0.20859,0.17199,0.28092,0.16923,0.28142,0.31656,0.24735,0.11758,0.22211,0.1612,0.26753,0.13743,0.04989,0.19231,0.08807,0.0984,0.05785,0.03464,M
0.10398,0.08744,0.08771,0.12791,0.10018,0.18194,0.36039,0.15987,0.1426,0.20792,0.31008,0.37324,0.39038,0.27668,0.31678,0.17606,0.14309,0.19231,0.20335,0.2668,0.37837,0.36694,0.45915,0.62012,0.7458,0.77806,0.87709,0.99125,0.92116,0.67839,0.61962,0.52404,0.36165,0.35103,0.20047,0.11744,0.13569,0.12925,0.20926,0.25773,0.24053,0.32466,0.15311,0.14906,0.206,0.25823,0.35386,0.44684,0.25795,0.18788,0.18825,0.20257,0.14286,0.21053,0.19274,0.08718,0.15057,0.12128,0.12948,0.04157,M
0.22124,0.10544,0.04993,0.1001,0.21177,0.25665,0.26813,0.25447,0.17266,0.20306,0.26074,0.33705,0.36016,0.26091,0.18608,0.13464,0.18765,0.21216,0.26247,0.28735,0.34507,0.38207,0.49475,0.68374,0.78156,0.81683,0.91585,1,0.89752,0.62246,0.59782,0.44383,0.26462,0.22067,0.16805,0.08488,0.1616,0.14142,0.21938,0.24946,0.24991,0.38193,0.2179,0.08696,0.16861,0.25137,0.34009,0.33363,0.15649,0.17333,0.13745,0.14265,0.14805,0.09942,0.14966,0.00769,0.14489,0.07323,0,0.11316,M
0.03024,0.11187,0.06767,0.11959,0.22039,0.28057,0.18209,0.2075,0.23664,0.24968,0.31079,0.36284,0.39585,0.24379,0.18547,0.1265,0.17397,0.23252,0.24027,0.28789,0.3497,0.38687,0.48225,0.67831,0.74283,0.76242,0.89715,1,0.88718,0.62832,0.61046,0.45596,0.25948,0.16078,0.12939,0.07268,0.15515,0.10388,0.21432,0.21013,0.18645,0.33236,0.17807,0.08825,0.0944,0.22833,0.32724,0.37287,0.26047,0.05333,0.18426,0.0913,0.12987,0.18713,0.14059,0.20513,0.09659,0.04805,0.09091,0.00231,M
0.13864,0.04929,0.11991,0.01664,0.1192,0.20747,0.26732,0.17574,0.15712,0.23366,0.27066,0.36416,0.27652,0.14994,0.20152,0.16528,0.1004,0.19584,0.19609,0.26231,0.35772,0.34884,0.44993,0.64461,0.77582,0.82322,0.91386,0.97622,0.89215,0.68275,0.65591,0.52404,0.35976,0.29645,0.13726,0.09123,0.20216,0.19341,0.24931,0.22168,0.24065,0.37827,0.27312,0.12767,0.08445,0.26604,0.35078,0.32405,0.16961,0.21455,0.20817,0.17974,0.23117,0.10819,0.08844,0.09744,0.07102,0.07551,0.03306,0.02309,M
0.27802,0.04372,0.08279,0.04731,0.08699,0.10454,0.27597,0.36053,0.30061,0.33719,0.339,0.41222,0.38563,0.20841,0.11375,0.19998,0.17749,0.1919,0.28898,0.39319,0.4805,0.58532,0.69037,0.75832,0.88504,0.96817,0.98739,0.98065,0.94562,0.84468,0.65123,0.33622,0.35188,0.31712,0.11333,0.03629,0.09654,0.17126,0.13504,0.10087,0.08176,0.25079,0.31256,0.21013,0.10933,0.09915,0.16516,0.24319,0.25038,0.12242,0.08865,0.10699,0.19481,0.04678,0.16553,0.09744,0.19318,0.09382,0.05785,0.01848,M
0.08407,0.05787,0.09658,0.07537,0.17753,0.18409,0.17018,0.23219,0.25204,0.30488,0.3037,0.42468,0.43501,0.27266,0.22249,0.22237,0.18589,0.26639,0.46329,0.58551,0.73978,0.76669,0.72788,0.86405,0.9291,0.98194,1,0.95832,0.87033,0.66571,0.48163,0.32307,0.27701,0.18622,0.08142,0.02389,0.04428,0.05449,0.07327,0.13758,0.03532,0.17326,0.31941,0.35919,0.38513,0.31308,0.32923,0.3549,0.27562,0.26545,0.20319,0.16548,0.22857,0.18129,0.02948,0.05897,0.14489,0.03204,0.06336,0.05312,M
0.02581,0.00471,0.08377,0.0932,0.22597,0.19565,0.2289,0.25689,0.28165,0.31017,0.31646,0.47597,0.44983,0.24141,0.17564,0.19265,0.20195,0.32935,0.60215,0.7073,0.82567,0.82292,0.82685,0.93935,0.9498,0.97808,0.99727,1,0.90219,0.61745,0.36785,0.28129,0.16413,0.15273,0.15813,0.10685,0.04253,0.05802,0.02635,0.03366,0.02455,0.12357,0.24686,0.28717,0.31319,0.31061,0.31981,0.32854,0.28168,0.17212,0.27988,0.22397,0.13247,0,0.04762,0.14872,0.05966,0.1373,0.04408,0.05081,M
0.25885,0.17788,0.16064,0.04565,0.13416,0.04031,0.25027,0.20639,0.19902,0.24796,0.27407,0.35346,0.33453,0.20811,0.15287,0.17311,0.21117,0.30857,0.49853,0.64512,0.76454,0.78816,0.78171,0.91077,0.94857,0.98183,1,0.94555,0.82112,0.60072,0.40316,0.3151,0.22902,0.21028,0.13961,0.04849,0.06527,0.13694,0.08897,0.12691,0.00301,0.15543,0.30144,0.31796,0.27865,0.27222,0.28432,0.27583,0.27713,0.23515,0.16534,0.17689,0.05714,0.03509,0.12018,0.03077,0.0625,0.03204,0.07163,0.0485,M
0.16445,0.13373,0.13371,0.08107,0.18286,0.17845,0.22944,0.23991,0.22494,0.27671,0.33503,0.4197,0.31625,0.16964,0.14034,0.16009,0.14838,0.25735,0.4778,0.58968,0.74874,0.8083,0.76613,0.87583,0.87838,0.94162,1,0.97314,0.84233,0.58996,0.41635,0.31016,0.25118,0.19131,0.10054,0.01925,0.02504,0.0914,0.0739,0.10512,0,0.13932,0.26652,0.26462,0.26699,0.28072,0.31076,0.32016,0.24079,0.20606,0.18526,0.12553,0.17143,0.21637,0.07256,0.05641,0.07102,0.02288,0.09366,0.12471,M
0.07448,0.31633,0.11564,0.03971,0.00228,0.11905,0.2914,0.22359,0.24182,0.30859,0.40862,0.38775,0.35598,0.20976,0.18638,0.16578,0.20195,0.34701,0.60267,0.70676,0.78225,0.80012,0.79517,0.91528,0.93105,0.95176,1,0.98127,0.86648,0.61447,0.38311,0.3188,0.24761,0.23328,0.21459,0.11895,0.03739,0.03307,0.11259,0.14793,0.00903,0.05043,0.19087,0.22443,0.22107,0.22641,0.21387,0.21563,0.16204,0.06788,0.2012,0.18973,0.25455,0.26316,0.06349,0.05641,0.09659,0.09382,0.15427,0.06697,M
0.08555,0.16331,0.10315,0.00476,0.16586,0.33298,0.43101,0.40728,0.37539,0.44044,0.45073,0.51319,0.41327,0.17047,0.13582,0.19947,0.24961,0.43647,0.63044,0.69542,0.79026,0.78775,0.8721,1,0.98617,0.94206,0.94474,0.9295,0.83015,0.59657,0.35858,0.27162,0.16434,0.20964,0.20456,0.12571,0.01859,0.02444,0.11016,0.1463,0.05628,0.12198,0.21195,0.24684,0.29642,0.32021,0.35567,0.38934,0.31954,0.22182,0.13645,0.20257,0.18442,0.06433,0.07029,0.17179,0.10511,0.01373,0.03857,0.18245,M
0.23599,0.10802,0.12582,0.12173,0.11717,0.26579,0.45346,0.35921,0.26507,0.36422,0.41103,0.48608,0.42205,0.17449,0.17544,0.26786,0.26122,0.3734,0.53703,0.67209,0.78594,0.73949,0.80958,0.92429,0.87807,0.86937,0.92657,0.99537,0.85552,0.58123,0.37624,0.23141,0.12265,0.09836,0.07497,0,0.03838,0.0575,0.05513,0.11002,0.05941,0.1177,0.25398,0.29065,0.25789,0.27592,0.30569,0.31057,0.2529,0.16485,0.12948,0.15977,0.08831,0.12573,0.12698,0.10769,0.11932,0.04348,0.01102,0.05774,M
0.18953,0.15945,0.15539,0.18783,0.26883,0.26901,0.35606,0.5032,0.44987,0.55541,0.51779,0.45032,0.3947,0.15335,0.17133,0.19143,0.18019,0.23927,0.20408,0.12661,0.24136,0.60863,0.78966,0.82717,0.84016,0.83412,0.9126,1,0.78653,0.50687,0.65286,0.68535,0.47065,0.20806,0.07845,0.03569,0.14837,0.16596,0.15908,0.10795,0.15541,0.06459,0.0825,0.17921,0.0907,0.07968,0.11608,0.31267,0.36951,0.33333,0.14542,0.1184,0.1039,0.09649,0.0839,0.24103,0.14489,0.10984,0.17631,0.22402,M
0.12684,0.14574,0.05026,0.02829,0.08268,0.41064,0.53977,0.36141,0.33363,0.36765,0.39969,0.39522,0.30099,0.07435,0.17755,0.20741,0.24692,0.25839,0.162,0.11601,0.38132,0.68091,0.80078,0.84151,0.88924,0.9229,0.99863,1,0.80763,0.59508,0.60589,0.57774,0.38675,0.13355,0.06403,0.05323,0.06757,0.10689,0.13757,0.11797,0.09739,0.11966,0.25566,0.17251,0.12823,0.14879,0.27544,0.40821,0.43311,0.35152,0.20219,0.15407,0.24156,0.55263,0.06122,0.24872,0.17614,0.25629,0.52893,0.34873,M
0.22714,0.04072,0.09297,0.1203,0.17575,0.23005,0.25893,0.21235,0.14142,0.29186,0.39643,0.46732,0.40392,0.11643,0.12077,0.13963,0.16081,0.2134,0.17105,0.18611,0.29089,0.58583,0.82007,0.90216,0.98852,0.99031,0.94201,1,0.90787,0.7243,0.78572,0.7541,0.50688,0.20339,0.07211,0.12268,0.08834,0.08766,0.14727,0.02484,0.1392,0.09377,0.14858,0.21824,0.13563,0.01097,0.14306,0.37586,0.3266,0.21697,0.0508,0.07561,0.22857,0.3655,0.12925,0.15128,0.08807,0.06636,0.16804,0.14088,M
0.37389,0.18474,0.0542,0.05563,0.07203,0.28729,0.33117,0.24763,0.17518,0.34549,0.34411,0.31331,0.24385,0.07322,0.0654,0.13647,0.14237,0.20405,0.15443,0.07909,0.27951,0.57959,0.74897,0.84356,0.94098,0.99846,0.96838,1,0.861,0.67817,0.78856,0.77522,0.49564,0.16683,0.0895,0.1377,0.07818,0.10991,0.16424,0.02266,0.13086,0.03321,0.06944,0.16864,0.12937,0.10381,0.19178,0.30099,0.27007,0.28485,0.15438,0.21683,0.06234,0.11988,0.12698,0.21795,0.3892,0.30892,0.20937,0.05774,M
0.21239,0.14874,0.15604,0.13077,0.02536,0.33647,0.38745,0.2355,0.27691,0.32046,0.36991,0.37749,0.20066,0,0.0644,0.13047,0.17832,0.23584,0.24553,0.38923,0.54522,0.69226,0.70817,0.75638,0.92234,1,0.99779,0.82472,0.69886,0.69543,0.69875,0.51191,0.22125,0.08023,0.05656,0.02863,0.1335,0.14973,0.1031,0.07974,0.01529,0.16007,0.2007,0.19943,0.18752,0.13508,0.22782,0.28571,0.24685,0.29212,0.04183,0.11127,0.10649,0.33918,0.06803,0.07949,0.08807,0.17391,0.09642,0.097,M
0.18068,0.15302,0.03975,0.05088,0.03728,0.06342,0.16829,0.29658,0.26181,0.32046,0.34468,0.32327,0.21319,0.0065,0.1275,0.15734,0.18941,0.29091,0.33873,0.41695,0.5468,0.73387,0.79464,0.88085,0.9418,1,0.93434,0.75329,0.7081,0.82508,0.7782,0.46765,0.13,0.14171,0.14503,0.18034,0.25191,0.1383,0.06199,0.07092,0.0564,0.24664,0.32394,0.23989,0.20458,0.20159,0.17946,0.01228,0.07774,0.14061,0.18028,0.19686,0.32208,0.10819,0.07483,0.14615,0.10511,0.07551,0.16529,0.25173,M
